pack,sheet_name,quarter,metric_name,quarterly_total,combined_total,abs_diff,is_match
fr4,PrivateRegLand_removal,Q1,extent_of_forest_area_acre_24_255_c4,381.030,0,381.030,false
fr4,PrivateRegLand_removal,Q1,registered_land_area_acre_24_31_c3,1297.860,0,1297.860,false
fr4,PrivateRegLand_removal,Q1,volume_of_timber_m3_3284_55_c5,12008.56,0,12008.56,false
fr4,PrivateRegLand_removal,Q2,extent_of_forest_area_acre_405_285_c4,0,857.154,857.154,false
fr4,PrivateRegLand_removal,Q2,extent_of_forest_area_acre_674_41_c4,182.744,0,182.744,false
fr4,PrivateRegLand_removal,Q2,registered_land_area_acre_1322_17_c3,0,2830.997,2830.997,false
fr4,PrivateRegLand_removal,Q2,registered_land_area_acre_674_412_c3,2156.585,0,2156.585,false
fr4,PrivateRegLand_removal,Q2,volume_of_timber_m3_3010_68_c5,10791.31,0,10791.31,false
fr4,PrivateRegLand_removal,Q2,volume_of_timber_m_15293_11_c5,0,13801.99,13801.99,false
fr4,PrivateRegLand_removal,Q3,extent_of_forest_area_acre_405_285_c4,0,305.004,305.004,false
fr4,PrivateRegLand_removal,Q3,extent_of_forest_area_acre_68_183_c4,236.821,0,236.821,false
fr4,PrivateRegLand_removal,Q3,registered_land_area_acre_1322_17_c3,0,926.38,926.38,false
fr4,PrivateRegLand_removal,Q3,registered_land_area_acre_68_18_c3,858.200,0,858.200,false
fr4,PrivateRegLand_removal,Q3,volume_of_timber_m3_4160_69_c5,26207.61,0,26207.61,false
fr4,PrivateRegLand_removal,Q3,volume_of_timber_m_15293_11_c5,0,30368.3,30368.3,false
fr4,PrivateRegLand_removal,Q4,extent_of_forest_area_acre_405_285_c4,0,325.75,325.75,false
fr4,PrivateRegLand_removal,Q4,extent_of_forest_area_acre_64_27_c4,261.480,0,261.480,false
fr4,PrivateRegLand_removal,Q4,registered_land_area_acre_1322_17_c3,0,785.074,785.074,false
fr4,PrivateRegLand_removal,Q4,registered_land_area_acre_65_91_c3,719.164,0,719.164,false
fr4,PrivateRegLand_removal,Q4,volume_m3_3967_66_c5,9011.72,0,9011.72,false
fr4,PrivateRegLand_removal,Q4,volume_of_timber_m_15293_11_c5,0,12979.38,12979.38,false
fr5,Export_Finished_Product,Q1,bumdeling_wildlife_sanctuary_c18,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,division_park_wise_quantity_divisional_forest_office_bumthang_c4,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,divisional_forest_office_gedu_c6,39.0,0,39.0,false
fr5,Export_Finished_Product,Q1,divisional_forest_office_paro_c8,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,divisional_forest_office_pema_gatshel_c9,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,divisional_forest_office_samtse_c11,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,divisional_forest_office_sarpang_c12,1601.0,0,1601.0,false
fr5,Export_Finished_Product,Q1,divisional_forest_office_tsirang_c15,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,divisional_forest_office_zhemgang_c17,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,jigme_khesar_strict_nature_reserve_c20,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,jomotshangkha_wildlife_sanctuary_c22,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,phibsoo_wildlife_sanctuary_c23,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,phrumsengla_national_park_c24,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,sakteng_wildlife_sanctuary_c26,0.0,0,0.0,true
fr5,Export_Finished_Product,Q1,total_quantity_c28,1640,0,1640,false
fr5,Export_Finished_Product,Q2,division_park_wise_quantity_divisional_forest_office_bumthang_c4,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,divisional_forest_office_gedu_c6,11.0,0,11.0,false
fr5,Export_Finished_Product,Q2,divisional_forest_office_paro_c8,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,divisional_forest_office_pema_gatshel_c9,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,divisional_forest_office_samdrup_jongkhar_c10,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,divisional_forest_office_samtse_c11,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,divisional_forest_office_sarpang_c12,1103.0,0,1103.0,false
fr5,Export_Finished_Product,Q2,divisional_forest_office_thimphu_c13,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,divisional_forest_office_trashigang_c14,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,divisional_forest_office_zhemgang_c17,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,jigme_khesar_strict_nature_reserve_c20,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,jomotshangkha_wildlife_sanctuary_c22,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,phibsoo_wildlife_sanctuary_c23,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,phrumsengla_national_park_c24,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,sakteng_wildlife_sanctuary_c26,0.0,0,0.0,true
fr5,Export_Finished_Product,Q2,total_quantity_c28,1114,0,1114,false
fr5,Export_Finished_Product,Q2,wangchuck_centennial_national_park_c27,0.0,0,0.0,true
fr5,Export_Finished_Product,Q3,division_park_wise_quantity_divisional_forest_office_bumthang_c4,0.0,0,0.0,true
fr5,Export_Finished_Product,Q3,divisional_forest_office_gedu_c6,3148.0,0,3148.0,false
fr5,Export_Finished_Product,Q3,divisional_forest_office_pema_gatshel_c9,0.0,0,0.0,true
fr5,Export_Finished_Product,Q3,divisional_forest_office_sarpang_c12,1855.0,0,1855.0,false
fr5,Export_Finished_Product,Q3,divisional_forest_office_thimphu_c13,0.0,0,0.0,true
fr5,Export_Finished_Product,Q3,divisional_forest_office_trashigang_c14,0.0,0,0.0,true
fr5,Export_Finished_Product,Q3,jigme_dorji_national_park_c19,0.0,0,0.0,true
fr5,Export_Finished_Product,Q3,jomotshangkha_wildlife_sanctuary_c22,5.0,0,5.0,false
fr5,Export_Finished_Product,Q3,phibsoo_wildlife_sanctuary_c23,0.0,0,0.0,true
fr5,Export_Finished_Product,Q3,phrumsengla_national_park_c24,0.0,0,0.0,true
fr5,Export_Finished_Product,Q3,royal_manas_national_park_c25,0.0,0,0.0,true
fr5,Export_Finished_Product,Q3,sakteng_wildlife_sanctuary_c26,0.0,0,0.0,true
fr5,Export_Finished_Product,Q3,total_quantity_c28,5008,0,5008,false
fr5,Export_Finished_Product,Q3,wangchuck_centennial_national_park_c27,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,bumdeling_wildlife_sanctuary_c18,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,division_park_wise_quantity_divisional_forest_office_bumthang_c4,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,divisional_forest_office_pema_gatshel_c9,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,divisional_forest_office_samdrup_jongkhar_c10,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,divisional_forest_office_sarpang_c12,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,divisional_forest_office_thimphu_c13,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,divisional_forest_office_trashigang_c14,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,divisional_forest_office_tsirang_c15,3479.94,0,3479.94,false
fr5,Export_Finished_Product,Q4,divisional_forest_office_zhemgang_c17,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,jigme_dorji_national_park_c19,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,jigme_khesar_strict_nature_reserve_c20,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,jomotshangkha_wildlife_sanctuary_c22,5.0,0,5.0,false
fr5,Export_Finished_Product,Q4,phrumsengla_national_park_c24,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,royal_manas_national_park_c25,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,sakteng_wildlife_sanctuary_c26,0.0,0,0.0,true
fr5,Export_Finished_Product,Q4,total_quantity_c28,3484.94,0,3484.94,false
fr5,Export_Finished_Product,Q4,wangchuck_centennial_national_park_c27,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,bumdeling_wildlife_sanctuary_c18,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,division_park_wise_quantity_m3_divisional_forest_office_bumthang_c4,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,divisional_forest_office_gedu_c6,928.47,0,928.47,false
fr5,Export_Forest_Produce,Q1,divisional_forest_office_pema_gatshel_c9,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,divisional_forest_office_samtse_c11,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,divisional_forest_office_sarpang_c12,18.0,0,18.0,false
fr5,Export_Forest_Produce,Q1,divisional_forest_office_trashigang_c14,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,divisional_forest_office_zhemgang_c17,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,jigme_khesar_strict_nature_reserve_c20,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,jomotsangkha_wildlife_sanctuary_c22,99.80,0,99.80,false
fr5,Export_Forest_Produce,Q1,phibsoo_wildlife_sanctuary_c23,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,phrumsengla_national_park_c24,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,sakteng_wildlife_sanctuary_c26,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q1,total_quantity_m3_c28,0,0,0,true
fr5,Export_Forest_Produce,Q2,division_park_wise_quantity_m3_divisional_forest_office_bumthang_c4,31.63,0,31.63,false
fr5,Export_Forest_Produce,Q2,divisional_forest_office_gedu_c6,4205.75,0,4205.75,false
fr5,Export_Forest_Produce,Q2,divisional_forest_office_paro_c8,766.78,0,766.78,false
fr5,Export_Forest_Produce,Q2,divisional_forest_office_pema_gatshel_c9,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q2,divisional_forest_office_samdrup_jongkhar_c10,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q2,divisional_forest_office_samtse_c11,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q2,divisional_forest_office_sarpang_c12,975.27,0,975.27,false
fr5,Export_Forest_Produce,Q2,divisional_forest_office_thimphu_c13,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q2,divisional_forest_office_trashigang_c14,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q2,divisional_forest_office_zhemgang_c17,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q2,jigme_khesar_strict_nature_reserve_c20,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q2,jomotsangkha_wildlife_sanctuary_c22,32.89,0,32.89,false
fr5,Export_Forest_Produce,Q2,phibsoo_wildlife_sanctuary_c23,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q2,phrumsengla_national_park_c24,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q2,sakteng_wildlife_sanctuary_c26,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q2,total_quantity_m3_c28,6012.32,0,6012.32,false
fr5,Export_Forest_Produce,Q2,wangchuck_centennial_national_park_c27,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q3,division_park_wise_quantity_m3_divisional_forest_office_bumthang_c4,87.47,0,87.47,false
fr5,Export_Forest_Produce,Q3,divisional_forest_office_gedu_c6,9107.0318250,0,9107.0318250,false
fr5,Export_Forest_Produce,Q3,divisional_forest_office_pema_gatshel_c9,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q3,divisional_forest_office_samdrup_jongkhar_c10,25.64,0,25.64,false
fr5,Export_Forest_Produce,Q3,divisional_forest_office_sarpang_c12,1515.87,0,1515.87,false
fr5,Export_Forest_Produce,Q3,divisional_forest_office_thimphu_c13,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q3,divisional_forest_office_trashigang_c14,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q3,jigme_dorji_national_park_c19,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q3,jomotsangkha_wildlife_sanctuary_c22,151.21,0,151.21,false
fr5,Export_Forest_Produce,Q3,phibsoo_wildlife_sanctuary_c23,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q3,phrumsengla_national_park_c24,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q3,royal_manas_national_park_c25,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q3,sakteng_wildlife_sanctuary_c26,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q3,total_quantity_m3_c28,10285.3618249,0,10285.3618249,false
fr5,Export_Forest_Produce,Q3,wangchuck_centennial_national_park_c27,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q4,bumdeling_wildlife_sanctuary_c18,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q4,division_park_wise_quantity_m3_divisional_forest_office_bumthang_c4,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q4,divisional_forest_office_samdrup_jongkhar_c10,1.27,0,1.27,false
fr5,Export_Forest_Produce,Q4,divisional_forest_office_sarpang_c12,2622.39,0,2622.39,false
fr5,Export_Forest_Produce,Q4,divisional_forest_office_thimphu_c13,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q4,divisional_forest_office_tsirang_c15,549.45,0,549.45,false
fr5,Export_Forest_Produce,Q4,divisional_forest_office_zhemgang_c17,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q4,jigme_khesar_strict_nature_reserve_c20,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q4,phrumsengla_national_park_c24,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q4,sakteng_wildlife_sanctuary_c26,0.0,0,0.0,true
fr5,Export_Forest_Produce,Q4,total_quantity_m3_c28,3173.11,0,3173.11,false
fr5,Export_NWFP_Plants,Q1,bumdeling_wildlife_sanctuary_c19,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,division_park_wise_quantity_divisional_forest_office_bumthang_c5,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,divisional_forest_office_paro_c9,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,divisional_forest_office_pema_gatshel_c10,15.0,0,15.0,false
fr5,Export_NWFP_Plants,Q1,divisional_forest_office_samtse_c12,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,divisional_forest_office_sarpang_c13,5650.0,0,5650.0,false
fr5,Export_NWFP_Plants,Q1,divisional_forest_office_trashigang_c15,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,divisional_forest_office_trashigang_c40,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,divisional_forest_office_zhemgang_c18,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,divisional_forest_office_zhemgang_c43,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,jigme_khesar_strict_nature_reserve_c21,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,jomotsangkha_wildlife_sanctuary_c23,11341.0,0,11341.0,false
fr5,Export_NWFP_Plants,Q1,jomotsangkha_wildlife_sanctuary_c48,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,phibsoo_wildlife_sanctuary_c24,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,phrumsengla_national_park_c25,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,royal_manas_national_park_c26,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,sakteng_wildlife_sanctuary_c27,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,sakteng_wildlife_sanctuary_c52,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q1,total_export_fees_nu_c54,0,0,0,true
fr5,Export_NWFP_Plants,Q1,total_quantity_c29,17006,0,17006,false
fr5,Export_NWFP_Plants,Q2,division_park_wise_export_permit_fees_nu_divisional_forest_office_bumthang_c30,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,division_park_wise_quantity_divisional_forest_office_bumthang_c5,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_gedu_c32,20.0,0,20.0,false
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_gedu_c7,2500.0,0,2500.0,false
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_paro_c9,262.0,0,262.0,false
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_pema_gatshel_c10,2200.0,0,2200.0,false
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_samdrup_jongkhar_c11,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_samtse_c12,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_samtse_c37,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_sarpang_c13,64.0,0,64.0,false
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_thimphu_c14,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_trashigang_c15,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_trashigang_c40,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_zhemgang_c18,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,divisional_forest_office_zhemgang_c43,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,jigme_khesar_strict_nature_reserve_c21,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,jigme_khesar_strict_nature_reserve_c46,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,jomotsangkha_wildlife_sanctuary_c23,14576.0,0,14576.0,false
fr5,Export_NWFP_Plants,Q2,jomotsangkha_wildlife_sanctuary_c48,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,phibsoo_wildlife_sanctuary_c24,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,phrumsengla_national_park_c25,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,sakteng_wildlife_sanctuary_c27,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,total_export_fees_nu_c54,20,0,20,false
fr5,Export_NWFP_Plants,Q2,total_quantity_c29,19602,0,19602,false
fr5,Export_NWFP_Plants,Q2,wangchuck_centennial_national_park_c28,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q2,wangchuck_centennial_national_park_c53,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,division_park_wise_quantity_divisional_forest_office_bumthang_c5,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_gedu_c7,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_paro_c34,7200.0,0,7200.0,false
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_paro_c9,2400.0,0,2400.0,false
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_pema_gatshel_c10,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_samdrup_jongkhar_c11,575.0,0,575.0,false
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_samdrup_jongkhar_c36,5750.0,0,5750.0,false
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_sarpang_c13,50.0,0,50.0,false
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_sarpang_c38,10.0,0,10.0,false
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_thimphu_c14,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_trashigang_c15,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,divisional_forest_office_trashigang_c40,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,jigme_dorji_national_park_c20,2000.0,0,2000.0,false
fr5,Export_NWFP_Plants,Q3,jomotsangkha_wildlife_sanctuary_c23,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,jomotsangkha_wildlife_sanctuary_c48,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,phibsoo_wildlife_sanctuary_c24,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,phrumsengla_national_park_c25,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,royal_manas_national_park_c26,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,sakteng_wildlife_sanctuary_c27,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,sakteng_wildlife_sanctuary_c52,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q3,total_export_fees_nu_c54,12960,0,12960,false
fr5,Export_NWFP_Plants,Q3,total_quantity_c29,5025,0,5025,false
fr5,Export_NWFP_Plants,Q3,wangchuck_centennial_national_park_c28,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,bumdeling_wildlife_sanctuary_c19,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,division_park_wise_quantity_divisional_forest_office_bumthang_c5,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,divisional_forest_office_pema_gatshel_c10,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,divisional_forest_office_samdrup_jongkhar_c11,575.0,0,575.0,false
fr5,Export_NWFP_Plants,Q4,divisional_forest_office_samdrup_jongkhar_c36,5750.0,0,5750.0,false
fr5,Export_NWFP_Plants,Q4,divisional_forest_office_sarpang_c13,100.0,0,100.0,false
fr5,Export_NWFP_Plants,Q4,divisional_forest_office_sarpang_c38,10.0,0,10.0,false
fr5,Export_NWFP_Plants,Q4,divisional_forest_office_thimphu_c14,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,divisional_forest_office_trashigang_c15,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,divisional_forest_office_trashigang_c40,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,divisional_forest_office_tsirang_c16,460.0,0,460.0,false
fr5,Export_NWFP_Plants,Q4,divisional_forest_office_zhemgang_c18,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,jigme_dorji_national_park_c20,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,jomotsangkha_wildlife_sanctuary_c23,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,jomotsangkha_wildlife_sanctuary_c48,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,phrumsengla_national_park_c25,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,royal_manas_national_park_c26,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,sakteng_wildlife_sanctuary_c27,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,sakteng_wildlife_sanctuary_c52,0.0,0,0.0,true
fr5,Export_NWFP_Plants,Q4,total_export_fees_nu_c54,5760,0,5760,false
fr5,Export_NWFP_Plants,Q4,total_quantity_c29,1135.0,0,1135.0,false
fr5,Export_NWFP_Plants,Q4,wangchuck_centennial_national_park_c28,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,boulder_rock_fragment_with_size_greater_than_25_6_cm_10_1_in_in_diameter_c7,2148.0,2148,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,charcoal_c11,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,clay_soil_c15,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,colour_soil_c19,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,dolep_c23,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,granular_sub_base_gsb_material_c27,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,gravels_c31,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,leafmould_c35,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c10,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c12,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c13,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c14,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c16,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c17,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c18,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c20,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c21,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c22,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c24,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c25,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c26,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c28,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c29,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c30,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c32,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c33,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c34,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c36,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c37,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c38,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c4,48991.03,48991.03,0.00,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c40,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c41,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c43,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c44,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c46,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c47,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c49,240.0,240,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c5,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c50,240000.0,240000,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c51,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c53,72.0,72,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c54,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c55,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c57,5530.0,5530,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c58,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c59,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c6,41018.0,0,41018.0,false
fr5,Export_NWFP_Surface_collection,Q1,metric_c61,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c62,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c64,240.0,240,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c65,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c66,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c68,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c69,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c70,0.0,0,0.0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c72,0,0,0,true
fr5,Export_NWFP_Surface_collection,Q1,metric_c73,0,0,0,true
