record_id,pack,office,quarter,month,sheet_name,metric_name,metric_unit,metric_kind,species,metric_value
3299,fr3,"Divisional Forest Office, Dagana",Q3,Sep,Forest_offence,metric_c17,value,decimal,Blue Pine,59480.12905487601732425872162
3300,fr3,"Divisional Forest Office, Dagana",Q3,Jul,Forest_offence,metric_c17,value,decimal,Hemlock,48568.10907576983484841273619
3301,fr3,"Divisional Forest Office, Dagana",Q3,Jul,Forest_offence,metric_c17,value,decimal,Oak,24160.36665399076674123078388
3302,fr3,"Divisional Forest Office, Dagana",Q3,Aug,Forest_offence,metric_c17,value,decimal,Blue Pine,39195.31609623530531626290990
3303,fr3,"Divisional Forest Office, Dagana",Q3,Jul,Forest_offence,metric_c17,value,decimal,Hemlock,199357.3826409499785826471848
3304,fr3,"Divisional Forest Office, Dagana",Q3,Sep,Forest Fire,forest_type_c3,value,decimal,Oak,0
3305,fr3,"Divisional Forest Office, Dagana",Q3,Aug,Forest Fire,fire_burnt_forest_area_lost_ha_c4,ha,decimal,Broadleaf Mixed,0
3306,fr3,"Divisional Forest Office, Dagana",Q3,Jul,Forest Fire,timber_m3_c5,m3,decimal,Blue Pine,0
3307,fr3,"Divisional Forest Office, Dagana",Q3,Aug,Forest Pest & Disease,forest_type_c3,value,decimal,Chir Pine,0
3308,fr3,"Divisional Forest Office, Dagana",Q3,Jul,Forest Pest & Disease,pest_and_disease_forest_area_lost_ha_c4,ha,decimal,Hemlock,0
3309,fr3,"Divisional Forest Office, Dagana",Q3,Sep,Forest Pest & Disease,timber_volume_m3_c5,m3,decimal,Cypress,0
3310,fr3,"Divisional Forest Office, Dagana",Q3,Aug,HWC,incidience_reported_but_withhwc_no_damage_no_s_c3,count,count,Oak,0
3311,fr3,"Divisional Forest Office, Dagana",Q3,Sep,HWC,crop_damage_conflict_no_s_c4,count,count,Broadleaf Mixed,0.5337712805329385640266469282
3312,fr3,"Divisional Forest Office, Dagana",Q3,Jul,HWC,crop_damage_conflict_no_s_c4,count,count,Chir Pine,2.466228719467061435973353072
3313,fr3,"Divisional Forest Office, Dagana",Q3,Aug,HWC,crop_tree_no_s_c5,count,count,Chir Pine,57.68217570990534595387281696
3314,fr3,"Divisional Forest Office, Dagana",Q3,Sep,HWC,crop_tree_no_s_c5,count,count,Cypress,13.31782429009465404612718304
3315,fr3,"Divisional Forest Office, Dagana",Q3,Sep,HWC,area_acres_c6,acre,decimal,Cypress,0.08404517782761935277154758090
3316,fr3,"Divisional Forest Office, Dagana",Q3,Sep,HWC,area_acres_c6,acre,decimal,Broadleaf Mixed,0.1859548221723806472284524191
3317,fr3,"Divisional Forest Office, Dagana",Q3,Jul,HWC,conflict_no_s_livestock_depredation_c7,count,count,Broadleaf Mixed,0
3318,fr3,"Divisional Forest Office, Dagana",Q3,Sep,HWC,human_injury_and_death_c8,value,count,Blue Pine,0.8402154398563734290843806104
3319,fr3,"Divisional Forest Office, Dagana",Q3,Aug,HWC,human_injury_and_death_c8,value,count,Hemlock,0.1597845601436265709156193896
3320,fr3,"Divisional Forest Office, Dagana",Q3,Jul,HWC,property_damage_c9,value,decimal,Hemlock,0.2100964377091123794528636095
3321,fr3,"Divisional Forest Office, Dagana",Q3,Jul,HWC,property_damage_c9,value,decimal,Oak,0.7899035622908876205471363905
3322,fr3,"Divisional Forest Office, Dagana",Q3,Jul,HWC,crop_and_property_damage_c10,value,decimal,Oak,0.6296172600360697348206532630
3323,fr3,"Divisional Forest Office, Dagana",Q3,Aug,HWC,crop_and_property_damage_c10,value,decimal,Blue Pine,0.3703827399639302651793467370
3324,fr3,"Divisional Forest Office, Dagana",Q3,Jul,HWC,livestock_depredation_and_property_damage_c11,value,count,Blue Pine,0
3325,fr3,"Divisional Forest Office, Dagana",Q3,Sep,HWC,livestock_depredation_and_crop_damage_c12,value,count,Chir Pine,0
3326,fr3,"Divisional Forest Office, Dagana",Q3,Sep,HWC,total_count_c13,value,count,Hemlock,2.664007976071784646061814556
3327,fr3,"Divisional Forest Office, Dagana",Q3,Jul,HWC,total_count_c13,value,count,Oak,3.335992023928215353938185444
3328,fr3,"Divisional Forest Office, Dagana",Q3,Sep,Rescue & Rehabilitation,animals_rescued_no_s_being_treated_at_the_veterinary_hospital_c3,count,count,Oak,0
3329,fr3,"Divisional Forest Office, Dagana",Q3,Aug,Rescue & Rehabilitation,escaped_while_rescuing_c4,value,decimal,Broadleaf Mixed,0
3330,fr3,"Divisional Forest Office, Dagana",Q3,Jul,Rescue & Rehabilitation,euthanized_c5,ha,decimal,Blue Pine,0
3331,fr3,"Divisional Forest Office, Dagana",Q3,Aug,Rescue & Rehabilitation,released_to_wild_c6,value,decimal,Chir Pine,0
3332,fr3,"Divisional Forest Office, Dagana",Q3,Sep,Rescue & Rehabilitation,succumbed_at_site_and_buried_c7,value,decimal,Hemlock,0
3333,fr3,"Divisional Forest Office, Dagana",Q3,Aug,Rescue & Rehabilitation,succumbed_while_rescuing_and_buried_c8,value,decimal,Cypress,0
3334,fr3,"Divisional Forest Office, Dagana",Q3,Aug,Rescue & Rehabilitation,taken_for_treatment_c9,value,decimal,Oak,0
3335,fr3,"Divisional Forest Office, Dagana",Q3,Sep,Rescue & Rehabilitation,taken_to_the_rehabilitation_center_c10,ha,decimal,Broadleaf Mixed,0
3336,fr3,"Divisional Forest Office, Dagana",Q3,Sep,Rescue & Rehabilitation,treated_and_released_to_the_wild_c11,value,decimal,Blue Pine,0
3337,fr3,"Divisional Forest Office, Dagana",Q3,Aug,Rescue & Rehabilitation,treated_at_site_and_released_c12,value,decimal,Chir Pine,0
3338,fr3,"Divisional Forest Office, Dagana",Q3,Aug,Rescue & Rehabilitation,trophies_surrendered_to_dept_c13,value,decimal,Hemlock,0
3339,fr3,"Divisional Forest Office, Dagana",Q3,Sep,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Cypress,0
3340,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c3,value,decimal,Oak,0.2980629859006456713664514429
3341,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c3,value,decimal,Blue Pine,2.701937014099354328633548557
3342,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest_offence,metric_c4,value,decimal,Blue Pine,0
3343,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c5,value,decimal,Chir Pine,0
3344,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest_offence,metric_c6,value,decimal,Hemlock,0.7643182970096300050684237202
3345,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c6,value,decimal,Oak,9.235681702990369994931576280
3346,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c7,value,decimal,Oak,0.9956274595540008745080891998
3347,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c7,value,decimal,Blue Pine,0.0043725404459991254919108002
3348,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c8,value,decimal,Blue Pine,0.3224286110341003604103132797
3349,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c8,value,decimal,Hemlock,0.6775713889658996395896867203
3350,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c9,value,decimal,Hemlock,0
3351,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c10,value,decimal,Cypress,0
3352,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c11,value,decimal,Oak,0
3353,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c12,value,decimal,Broadleaf Mixed,0.6980422663036431997925580189
3354,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest_offence,metric_c12,value,decimal,Chir Pine,0.3019577336963568002074419811
3355,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c13,value,decimal,Chir Pine,73331.64894141626668420014465
3356,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c13,value,decimal,Cypress,13216.31924354000920507594188
3357,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest_offence,metric_c13,value,decimal,Broadleaf Mixed,55892.93461108554145571700967
3358,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c13,value,decimal,Chir Pine,31159.64318002498520612795056
3359,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest_offence,metric_c13,value,decimal,Cypress,3532.267243079755407982115852
3360,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c13,value,decimal,Broadleaf Mixed,48590.9367808534420408968373
3361,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c14,value,decimal,Chir Pine,14486.69257295501481547993176
3362,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c14,value,decimal,Cypress,10928.36185956720840441770674
3363,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c14,value,decimal,Broadleaf Mixed,6917.471395797791146628355931
3364,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest_offence,metric_c14,value,decimal,Chir Pine,12450.17369623776600520786567
3365,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c14,value,decimal,Cypress,14633.29643575469156864505702
3366,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c14,value,decimal,Broadleaf Mixed,11572.14403968752805962108288
3367,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c15,value,decimal,Chir Pine,19099.50828696925329428989751
3368,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest_offence,metric_c15,value,decimal,Cypress,19299.29393850658857979502196
3369,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest_offence,metric_c15,value,decimal,Broadleaf Mixed,139.8499560761346998535871157
3370,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c15,value,decimal,Chir Pine,1391.007598828696925329428990
3371,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest_offence,metric_c15,value,decimal,Cypress,14417.03207906295754026354319
3372,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c15,value,decimal,Broadleaf Mixed,17291.44814055636896046852123
3373,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c16,value,decimal,Chir Pine,0
3374,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c17,value,decimal,Hemlock,75513.84464036935039688968087
3375,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c17,value,decimal,Oak,87398.34936119660888816890761
3376,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c17,value,decimal,Blue Pine,75533.73502483935417679140342
3377,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Forest_offence,metric_c17,value,decimal,Hemlock,20596.49311868891408823370592
3378,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c17,value,decimal,Oak,76349.24078810950915276202819
3379,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest_offence,metric_c17,value,decimal,Blue Pine,32958.3670667962632971542740
3380,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest Fire,forest_type_c3,value,decimal,Hemlock,0
3381,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest Fire,fire_burnt_forest_area_lost_ha_c4,ha,decimal,Cypress,0.3487973086627417998317914214
3382,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest Fire,fire_burnt_forest_area_lost_ha_c4,ha,decimal,Broadleaf Mixed,0.0112026913372582001682085786
3383,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest Fire,timber_m3_c5,m3,decimal,Broadleaf Mixed,5.591744526283926949853697911
3384,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Forest Fire,timber_m3_c5,m3,decimal,Chir Pine,3.798255473716073050146302089
3385,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest Pest & Disease,forest_type_c3,value,decimal,Chir Pine,0
3386,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest Pest & Disease,pest_and_disease_forest_area_lost_ha_c4,ha,decimal,Hemlock,0
3387,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Forest Pest & Disease,timber_volume_m3_c5,m3,decimal,Cypress,0
3388,fr3,"Divisional Forest Office, Gedu",Q3,Aug,HWC,incidience_reported_but_withhwc_no_damage_no_s_c3,count,count,Oak,0
3389,fr3,"Divisional Forest Office, Gedu",Q3,Aug,HWC,crop_damage_conflict_no_s_c4,count,count,Broadleaf Mixed,1.658679538010687812446129978
3390,fr3,"Divisional Forest Office, Gedu",Q3,Sep,HWC,crop_damage_conflict_no_s_c4,count,count,Chir Pine,2.341320461989312187553870022
3391,fr3,"Divisional Forest Office, Gedu",Q3,Aug,HWC,crop_tree_no_s_c5,count,count,Chir Pine,0
3392,fr3,"Divisional Forest Office, Gedu",Q3,Aug,HWC,area_acres_c6,acre,decimal,Hemlock,0.02729985443959243085880640466
3393,fr3,"Divisional Forest Office, Gedu",Q3,Aug,HWC,area_acres_c6,acre,decimal,Oak,0.3137001455604075691411935953
3394,fr3,"Divisional Forest Office, Gedu",Q3,Jul,HWC,conflict_no_s_livestock_depredation_c7,count,count,Oak,0
3395,fr3,"Divisional Forest Office, Gedu",Q3,Aug,HWC,human_injury_and_death_c8,value,count,Broadleaf Mixed,0
3396,fr3,"Divisional Forest Office, Gedu",Q3,Sep,HWC,property_damage_c9,value,decimal,Blue Pine,0
3397,fr3,"Divisional Forest Office, Gedu",Q3,Jul,HWC,crop_and_property_damage_c10,value,decimal,Chir Pine,0
3398,fr3,"Divisional Forest Office, Gedu",Q3,Jul,HWC,livestock_depredation_and_property_damage_c11,value,count,Hemlock,0
3399,fr3,"Divisional Forest Office, Gedu",Q3,Jul,HWC,livestock_depredation_and_crop_damage_c12,value,count,Cypress,0
3400,fr3,"Divisional Forest Office, Gedu",Q3,Jul,HWC,total_count_c13,value,count,Oak,0.2185399109932771517848688571
3401,fr3,"Divisional Forest Office, Gedu",Q3,Aug,HWC,total_count_c13,value,count,Blue Pine,3.781460089006722848215131143
3402,fr3,"Divisional Forest Office, Gedu",Q3,Aug,Rescue & Rehabilitation,animals_rescued_no_s_being_treated_at_the_veterinary_hospital_c3,count,count,Blue Pine,0
3403,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Rescue & Rehabilitation,escaped_while_rescuing_c4,value,decimal,Chir Pine,0
3404,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Rescue & Rehabilitation,euthanized_c5,ha,decimal,Hemlock,0
3405,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Rescue & Rehabilitation,released_to_wild_c6,value,decimal,Cypress,0.4376071632691941322156601257
3406,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Rescue & Rehabilitation,released_to_wild_c6,value,decimal,Broadleaf Mixed,1.562392836730805867784339874
3407,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Rescue & Rehabilitation,succumbed_at_site_and_buried_c7,value,decimal,Broadleaf Mixed,0
3408,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Rescue & Rehabilitation,succumbed_while_rescuing_and_buried_c8,value,decimal,Blue Pine,0
3409,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Rescue & Rehabilitation,taken_for_treatment_c9,value,decimal,Chir Pine,0
3410,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Rescue & Rehabilitation,taken_to_the_rehabilitation_center_c10,ha,decimal,Hemlock,0
3411,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Rescue & Rehabilitation,treated_and_released_to_the_wild_c11,value,decimal,Cypress,0.2344827586206896551724137931
3412,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Rescue & Rehabilitation,treated_and_released_to_the_wild_c11,value,decimal,Broadleaf Mixed,0.7655172413793103448275862069
3413,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Rescue & Rehabilitation,treated_at_site_and_released_c12,value,decimal,Broadleaf Mixed,0
3414,fr3,"Divisional Forest Office, Gedu",Q3,Jul,Rescue & Rehabilitation,trophies_surrendered_to_dept_c13,value,decimal,Blue Pine,0
3415,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Chir Pine,1.034402332361516034985422741
3416,fr3,"Divisional Forest Office, Gedu",Q3,Sep,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Cypress,1.965597667638483965014577259
3417,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c3,value,decimal,Cypress,2.016477049823460180462926638
3418,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c3,value,decimal,Broadleaf Mixed,2.983522950176539819537073362
3419,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest_offence,metric_c4,value,decimal,Broadleaf Mixed,0
3420,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c5,value,decimal,Blue Pine,0
3421,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c6,value,decimal,Chir Pine,0.8103448275862068965517241379
3422,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c6,value,decimal,Cypress,2.189655172413793103448275862
3423,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest_offence,metric_c7,value,decimal,Cypress,0.6543365652809137999734360473
3424,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c7,value,decimal,Broadleaf Mixed,0.3456634347190862000265639527
3425,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c8,value,decimal,Broadleaf Mixed,0
3426,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c9,value,decimal,Blue Pine,124.3030153846153846153846154
3427,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c9,value,decimal,Hemlock,180.2315692307692307692307692
3428,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c9,value,decimal,Oak,12.4654153846153846153846154
3429,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c10,value,decimal,Cypress,0.5630818924567737032110963329
3430,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c10,value,decimal,Broadleaf Mixed,0.4369181075432262967889036671
3431,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest_offence,metric_c11,value,decimal,Broadleaf Mixed,0
3432,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c12,value,decimal,Blue Pine,1.309825242718446601941747573
3433,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c12,value,decimal,Hemlock,2.690174757281553398058252427
3434,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c13,value,decimal,Hemlock,23809.45703955477533335823404
3435,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c13,value,decimal,Oak,121846.5476502446494602771449
3436,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest_offence,metric_c13,value,decimal,Blue Pine,142872.4684308818585888768535
3437,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest_offence,metric_c13,value,decimal,Hemlock,2877.893420236805737123221156
3438,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c13,value,decimal,Oak,43215.57988421170582303066522
3439,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c13,value,decimal,Blue Pine,86415.4335748702050573338812
3440,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c14,value,decimal,Hemlock,3964.013877089355284655020736
3441,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest_offence,metric_c14,value,decimal,Oak,3872.348334799547568178961920
3442,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c14,value,decimal,Blue Pine,2609.342993590549201960537891
3443,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c14,value,decimal,Hemlock,1853.623096644463993967575719
3444,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c14,value,decimal,Oak,2497.886027397260273972602740
3445,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c14,value,decimal,Blue Pine,1779.66567047882367726530099
3446,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c15,value,decimal,Hemlock,51.74395005675368898978433598
3447,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c15,value,decimal,Oak,4973.168533232437886240383403
3448,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c15,value,decimal,Blue Pine,1708.595684197250599066717114
3449,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c15,value,decimal,Hemlock,2218.717858494135452137722285
3450,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c15,value,decimal,Oak,4145.787998486568293605751040
3451,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c15,value,decimal,Blue Pine,3478.86597553285407995964182
3452,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest_offence,metric_c16,value,decimal,Hemlock,0
3453,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest_offence,metric_c17,value,decimal,Cypress,176823.7584723854289071680376
3454,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest_offence,metric_c17,value,decimal,Broadleaf Mixed,49635.45948296122209165687427
3455,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c17,value,decimal,Chir Pine,18228.40695652173913043478261
3456,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest_offence,metric_c17,value,decimal,Cypress,32679.75661574618096357226792
3457,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest_offence,metric_c17,value,decimal,Broadleaf Mixed,32351.31685076380728554641598
3458,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest_offence,metric_c17,value,decimal,Chir Pine,144472.4416216216216216216216
3459,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest Fire,forest_type_c3,value,decimal,Cypress,0
3460,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest Fire,fire_burnt_forest_area_lost_ha_c4,ha,decimal,Oak,1.165968992248062015503875969
3461,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest Fire,fire_burnt_forest_area_lost_ha_c4,ha,decimal,Blue Pine,6.244031007751937984496124031
3462,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Forest Fire,timber_m3_c5,m3,decimal,Blue Pine,32.67421533877844557456207942
3463,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest Fire,timber_m3_c5,m3,decimal,Hemlock,68.83460625674217907227615965
3464,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest Fire,timber_m3_c5,m3,decimal,Oak,33.6811784044793753531617609
3465,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest Pest & Disease,forest_type_c3,value,decimal,Cypress,0
3466,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Forest Pest & Disease,pest_and_disease_forest_area_lost_ha_c4,ha,decimal,Oak,0
3467,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Forest Pest & Disease,timber_volume_m3_c5,m3,decimal,Broadleaf Mixed,0
3468,fr3,"Divisional Forest Office, Mongar",Q3,Aug,HWC,incidience_reported_but_withhwc_no_damage_no_s_c3,count,count,Blue Pine,0
3469,fr3,"Divisional Forest Office, Mongar",Q3,Sep,HWC,crop_damage_conflict_no_s_c4,count,count,Chir Pine,0
3470,fr3,"Divisional Forest Office, Mongar",Q3,Sep,HWC,crop_tree_no_s_c5,count,count,Hemlock,0
3471,fr3,"Divisional Forest Office, Mongar",Q3,Jul,HWC,area_acres_c6,acre,decimal,Cypress,0
3472,fr3,"Divisional Forest Office, Mongar",Q3,Sep,HWC,conflict_no_s_livestock_depredation_c7,count,count,Oak,0
3473,fr3,"Divisional Forest Office, Mongar",Q3,Aug,HWC,human_injury_and_death_c8,value,count,Broadleaf Mixed,0
3474,fr3,"Divisional Forest Office, Mongar",Q3,Aug,HWC,property_damage_c9,value,decimal,Blue Pine,0
3475,fr3,"Divisional Forest Office, Mongar",Q3,Sep,HWC,crop_and_property_damage_c10,value,decimal,Chir Pine,0
3476,fr3,"Divisional Forest Office, Mongar",Q3,Jul,HWC,livestock_depredation_and_property_damage_c11,value,count,Hemlock,0
3477,fr3,"Divisional Forest Office, Mongar",Q3,Sep,HWC,livestock_depredation_and_crop_damage_c12,value,count,Cypress,0
3478,fr3,"Divisional Forest Office, Mongar",Q3,Sep,HWC,total_count_c13,value,count,Oak,0
3479,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Rescue & Rehabilitation,animals_rescued_no_s_being_treated_at_the_veterinary_hospital_c3,count,count,Broadleaf Mixed,0
3480,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Rescue & Rehabilitation,escaped_while_rescuing_c4,value,decimal,Blue Pine,0
3481,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Rescue & Rehabilitation,euthanized_c5,ha,decimal,Chir Pine,0
3482,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Rescue & Rehabilitation,released_to_wild_c6,value,decimal,Hemlock,0.5640122685448142678632284448
3483,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Rescue & Rehabilitation,released_to_wild_c6,value,decimal,Oak,0.4359877314551857321367715552
3484,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Rescue & Rehabilitation,succumbed_at_site_and_buried_c7,value,decimal,Oak,0
3485,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Rescue & Rehabilitation,succumbed_while_rescuing_and_buried_c8,value,decimal,Broadleaf Mixed,0
3486,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Rescue & Rehabilitation,taken_for_treatment_c9,value,decimal,Blue Pine,0
3487,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Rescue & Rehabilitation,taken_to_the_rehabilitation_center_c10,ha,decimal,Chir Pine,0
3488,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Rescue & Rehabilitation,treated_and_released_to_the_wild_c11,value,decimal,Hemlock,0
3489,fr3,"Divisional Forest Office, Mongar",Q3,Sep,Rescue & Rehabilitation,treated_at_site_and_released_c12,value,decimal,Cypress,0
3490,fr3,"Divisional Forest Office, Mongar",Q3,Aug,Rescue & Rehabilitation,trophies_surrendered_to_dept_c13,value,decimal,Oak,0
3491,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Broadleaf Mixed,0.4835792174470814624759461193
3492,fr3,"Divisional Forest Office, Mongar",Q3,Jul,Rescue & Rehabilitation,total_animals_recued_c14,value,decimal,Chir Pine,0.5164207825529185375240538807
3493,fr3,"Divisional Forest Office, Paro",Q3,Sep,Forest_offence,metric_c3,value,decimal,Chir Pine,1.502645777132185100643286989
3494,fr3,"Divisional Forest Office, Paro",Q3,Jul,Forest_offence,metric_c3,value,decimal,Cypress,1.497354222867814899356713011
3495,fr3,"Divisional Forest Office, Paro",Q3,Aug,Forest_offence,metric_c4,value,decimal,Cypress,0
3496,fr3,"Divisional Forest Office, Paro",Q3,Sep,Forest_offence,metric_c5,value,decimal,Oak,0
3497,fr3,"Divisional Forest Office, Paro",Q3,Sep,Forest_offence,metric_c6,value,decimal,Broadleaf Mixed,0.1917188587334725121781489214
