pack,sheet_name,office,quarter,metric_name,metric_value
fr4,PrivateRegLand_removal,"Divisional Forest Office, Sarpang",Q2,extent_of_forest_area_acre_674_41_c4,4.745
fr4,PrivateRegLand_removal,"Divisional Forest Office, Sarpang",Q2,volume_of_timber_m3_3010_68_c5,974.62
fr4,PrivateRegLand_removal,"Divisional Forest Office, Thimphu",Q2,registered_land_area_acre_674_412_c3,0.0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Thimphu",Q2,extent_of_forest_area_acre_674_41_c4,0.0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Thimphu",Q2,volume_of_timber_m3_3010_68_c5,0.0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Trashigang",Q2,registered_land_area_acre_674_412_c3,38.28
fr4,PrivateRegLand_removal,"Divisional Forest Office, Trashigang",Q2,extent_of_forest_area_acre_674_41_c4,27.23
fr4,PrivateRegLand_removal,"Divisional Forest Office, Trashigang",Q2,volume_of_timber_m3_3010_68_c5,365.21
fr4,PrivateRegLand_removal,"Divisional Forest Office, Tsirang",Q2,registered_land_area_acre_674_412_c3,1238.098
fr4,PrivateRegLand_removal,"Divisional Forest Office, Tsirang",Q2,extent_of_forest_area_acre_674_41_c4,0.0
fr4,PrivateRegLand_removal,"Divisional Forest Office, Tsirang",Q2,volume_of_timber_m3_3010_68_c5,1028.31
fr4,PrivateRegLand_removal,"Divisional Forest Office, Wangdue",Q2,registered_land_area_acre_674_412_c3,13.322
fr4,PrivateRegLand_removal,"Divisional Forest Office, Wangdue",Q2,extent_of_forest_area_acre_674_41_c4,2.71
fr4,PrivateRegLand_removal,"Divisional Forest Office, Wangdue",Q2,volume_of_timber_m3_3010_68_c5,50.58
fr4,PrivateRegLand_removal,"Divisional Forest Office, Zhemgang",Q2,registered_land_area_acre_674_412_c3,5.123
fr4,PrivateRegLand_removal,"Divisional Forest Office, Zhemgang",Q2,extent_of_forest_area_acre_674_41_c4,3.113
fr4,PrivateRegLand_removal,"Divisional Forest Office, Zhemgang",Q2,volume_of_timber_m3_3010_68_c5,43.55
fr4,PrivateRegLand_removal,Bumdeling Wildlife Sanctuary,Q2,registered_land_area_acre_674_412_c3,14.996
fr4,PrivateRegLand_removal,Bumdeling Wildlife Sanctuary,Q2,extent_of_forest_area_acre_674_41_c4,0.0
fr4,PrivateRegLand_removal,Bumdeling Wildlife Sanctuary,Q2,volume_of_timber_m3_3010_68_c5,26.26
fr4,PrivateRegLand_removal,Jigme Dorji National Park,Q2,registered_land_area_acre_674_412_c3,0
fr4,PrivateRegLand_removal,Jigme Dorji National Park,Q2,extent_of_forest_area_acre_674_41_c4,0
fr4,PrivateRegLand_removal,Jigme Dorji National Park,Q2,volume_of_timber_m3_3010_68_c5,0
fr4,PrivateRegLand_removal,Jigme Khesar Strict Nature Reserve,Q2,registered_land_area_acre_674_412_c3,0.0
fr4,PrivateRegLand_removal,Jigme Khesar Strict Nature Reserve,Q2,extent_of_forest_area_acre_674_41_c4,0.0
fr4,PrivateRegLand_removal,Jigme Khesar Strict Nature Reserve,Q2,volume_of_timber_m3_3010_68_c5,0.0
fr4,PrivateRegLand_removal,Jigme Singye Wangchuck National Park,Q2,registered_land_area_acre_674_412_c3,0.0
fr4,PrivateRegLand_removal,Jigme Singye Wangchuck National Park,Q2,extent_of_forest_area_acre_674_41_c4,0.0
fr4,PrivateRegLand_removal,Jigme Singye Wangchuck National Park,Q2,volume_of_timber_m3_3010_68_c5,0.0
fr4,PrivateRegLand_removal,Jomotsangkha Wildlife Sanctuary,Q2,registered_land_area_acre_674_412_c3,40.75
fr4,PrivateRegLand_removal,Jomotsangkha Wildlife Sanctuary,Q2,extent_of_forest_area_acre_674_41_c4,4.8
fr4,PrivateRegLand_removal,Jomotsangkha Wildlife Sanctuary,Q2,volume_of_timber_m3_3010_68_c5,642.75
fr4,PrivateRegLand_removal,Phibsoo Wildlife Sanctuary,Q2,registered_land_area_acre_674_412_c3,0.0
fr4,PrivateRegLand_removal,Phibsoo Wildlife Sanctuary,Q2,extent_of_forest_area_acre_674_41_c4,0.0
fr4,PrivateRegLand_removal,Phibsoo Wildlife Sanctuary,Q2,volume_of_timber_m3_3010_68_c5,0.0
fr4,PrivateRegLand_removal,Phrumsengla National Park,Q2,registered_land_area_acre_674_412_c3,0.0
fr4,PrivateRegLand_removal,Phrumsengla National Park,Q2,extent_of_forest_area_acre_674_41_c4,0.0
fr4,PrivateRegLand_removal,Phrumsengla National Park,Q2,volume_of_timber_m3_3010_68_c5,0.0
fr4,PrivateRegLand_removal,Royal Manas National Park,Q2,registered_land_area_acre_674_412_c3,21.54
fr4,PrivateRegLand_removal,Royal Manas National Park,Q2,extent_of_forest_area_acre_674_41_c4,28.56
fr4,PrivateRegLand_removal,Royal Manas National Park,Q2,volume_of_timber_m3_3010_68_c5,128.88
fr4,PrivateRegLand_removal,Sakteng Wildlife Sanctuary,Q2,registered_land_area_acre_674_412_c3,0.0
fr4,PrivateRegLand_removal,Sakteng Wildlife Sanctuary,Q2,extent_of_forest_area_acre_674_41_c4,0.0
fr4,PrivateRegLand_removal,Sakteng Wildlife Sanctuary,Q2,volume_of_timber_m3_3010_68_c5,0.0
fr4,PrivateRegLand_removal,Wangchuck Centennial National Park,Q2,registered_land_area_acre_674_412_c3,9.027
fr4,PrivateRegLand_removal,Wangchuck Centennial National Park,Q2,extent_of_forest_area_acre_674_41_c4,9.094
fr4,PrivateRegLand_removal,Wangchuck Centennial National Park,Q2,volume_of_timber_m3_3010_68_c5,836.5
fr4,FMU timber removal,0.0,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,0.0,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,0.0,Q2,volume_of_timber_m3_0_0_c5,0.0
fr4,FMU timber removal,0.0,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,0.0,Q2,firewood_other_form_m3_0_0_c7,0.0
fr4,FMU timber removal,49.91,Q2,firewood_standing_form_m3_0_0_c3,24.98
fr4,FMU timber removal,49.91,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,49.91,Q2,volume_of_timber_m3_0_0_c5,105.28
fr4,FMU timber removal,49.91,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,49.91,Q2,firewood_other_form_m3_0_0_c7,23.04
fr4,FMU timber removal,6.0,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,6.0,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,6.0,Q2,volume_of_timber_m3_0_0_c5,207.13
fr4,FMU timber removal,6.0,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,6.0,Q2,firewood_other_form_m3_0_0_c7,42.0
fr4,FMU timber removal,5.92,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,5.92,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,5.92,Q2,volume_of_timber_m3_0_0_c5,0.0
fr4,FMU timber removal,5.92,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,5.92,Q2,firewood_other_form_m3_0_0_c7,448.0
fr4,FMU timber removal,0.0,Q2,firewood_standing_form_m3_0_0_c3,16.0
fr4,FMU timber removal,0.0,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,0.0,Q2,volume_of_timber_m3_0_0_c5,0.0
fr4,FMU timber removal,0.0,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,0.0,Q2,firewood_other_form_m3_0_0_c7,0.0
fr4,FMU timber removal,748.16,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,748.16,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,748.16,Q2,volume_of_timber_m3_0_0_c5,308.0
fr4,FMU timber removal,748.16,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,748.16,Q2,firewood_other_form_m3_0_0_c7,312.0
fr4,FMU timber removal,0.0,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,0.0,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,0.0,Q2,volume_of_timber_m3_0_0_c5,549.44
fr4,FMU timber removal,0.0,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,0.0,Q2,firewood_other_form_m3_0_0_c7,0.0
fr4,FMU timber removal,312.69,Q2,firewood_standing_form_m3_0_0_c3,34.44
fr4,FMU timber removal,312.69,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,312.69,Q2,volume_of_timber_m3_0_0_c5,1623.12
fr4,FMU timber removal,312.69,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,312.69,Q2,firewood_other_form_m3_0_0_c7,0.0
fr4,FMU timber removal,40.47,Q2,firewood_standing_form_m3_0_0_c3,73.7
fr4,FMU timber removal,40.47,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,40.47,Q2,volume_of_timber_m3_0_0_c5,0.0
fr4,FMU timber removal,40.47,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,40.47,Q2,firewood_other_form_m3_0_0_c7,32.78
fr4,FMU timber removal,0.0,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,0.0,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,0.0,Q2,volume_of_timber_m3_0_0_c5,0.0
fr4,FMU timber removal,0.0,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,0.0,Q2,firewood_other_form_m3_0_0_c7,0.0
fr4,FMU timber removal,168.84,Q2,firewood_standing_form_m3_0_0_c3,1.36
fr4,FMU timber removal,168.84,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,168.84,Q2,volume_of_timber_m3_0_0_c5,15.1
fr4,FMU timber removal,168.84,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,168.84,Q2,firewood_other_form_m3_0_0_c7,0.0
fr4,FMU timber removal,0.0,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,0.0,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,0.0,Q2,volume_of_timber_m3_0_0_c5,0.0
fr4,FMU timber removal,0.0,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,0.0,Q2,firewood_other_form_m3_0_0_c7,0.0
fr4,FMU timber removal,239.9,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,239.9,Q2,firewood_other_form_m3_0_0_c4,100.0
fr4,FMU timber removal,239.9,Q2,volume_of_timber_m3_0_0_c5,3434.5
fr4,FMU timber removal,239.9,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,239.9,Q2,firewood_other_form_m3_0_0_c7,48.0
fr4,FMU timber removal,14.13,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,14.13,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,14.13,Q2,volume_of_timber_m3_0_0_c5,80.79
fr4,FMU timber removal,14.13,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,14.13,Q2,firewood_other_form_m3_0_0_c7,0.0
fr4,FMU timber removal,76.53,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,76.53,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,76.53,Q2,volume_of_timber_m3_0_0_c5,1271.0
fr4,FMU timber removal,76.53,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,76.53,Q2,firewood_other_form_m3_0_0_c7,0.0
fr4,FMU timber removal,25.74,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,25.74,Q2,firewood_other_form_m3_0_0_c4,0.0
fr4,FMU timber removal,25.74,Q2,volume_of_timber_m3_0_0_c5,212.69
fr4,FMU timber removal,25.74,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,25.74,Q2,firewood_other_form_m3_0_0_c7,0.0
fr4,FMU timber removal,3.35,Q2,firewood_standing_form_m3_0_0_c3,0.0
fr4,FMU timber removal,3.35,Q2,firewood_other_form_m3_0_0_c4,40.0
fr4,FMU timber removal,3.35,Q2,volume_of_timber_m3_0_0_c5,2576.08
fr4,FMU timber removal,3.35,Q2,firewood_standing_form_m3_0_0_c6,0.0
fr4,FMU timber removal,3.35,Q2,firewood_other_form_m3_0_0_c7,440.0
fr4,Forestry Clearance,"Divisional Forest Office, Dagana",Q3,total_forestry_clearance_area_acre_5_692_c3,40.6
fr4,Forestry Clearance,"Divisional Forest Office, Dagana",Q3,total_forest_area_acre_2_006_c4,14.541
fr4,Forestry Clearance,"Divisional Forest Office, Dagana",Q3,volume_of_timber_m3_110_41_c5,677.18
fr4,Forestry Clearance,"Divisional Forest Office, Dagana",Q3,volume_of_poles_m3_23_28_c6,153.14
fr4,Forestry Clearance,"Divisional Forest Office, Gedu",Q3,total_forestry_clearance_area_acre_5_692_c3,101.073
fr4,Forestry Clearance,"Divisional Forest Office, Gedu",Q3,total_forest_area_acre_2_006_c4,19.465
fr4,Forestry Clearance,"Divisional Forest Office, Gedu",Q3,volume_of_timber_m3_110_41_c5,356.66
fr4,Forestry Clearance,"Divisional Forest Office, Gedu",Q3,volume_of_poles_m3_23_28_c6,55.97
fr4,Forestry Clearance,"Divisional Forest Office, Mongar",Q3,total_forestry_clearance_area_acre_5_692_c3,106.42
fr4,Forestry Clearance,"Divisional Forest Office, Mongar",Q3,total_forest_area_acre_2_006_c4,69.45
fr4,Forestry Clearance,"Divisional Forest Office, Mongar",Q3,volume_of_timber_m3_110_41_c5,1166.22
fr4,Forestry Clearance,"Divisional Forest Office, Mongar",Q3,volume_of_poles_m3_23_28_c6,80.18
fr4,Forestry Clearance,"Divisional Forest Office,Paro",Q3,total_forestry_clearance_area_acre_5_692_c3,22.799
fr4,Forestry Clearance,"Divisional Forest Office,Paro",Q3,total_forest_area_acre_2_006_c4,0.858
fr4,Forestry Clearance,"Divisional Forest Office,Paro",Q3,volume_of_timber_m3_110_41_c5,524.0
fr4,Forestry Clearance,"Divisional Forest Office,Paro",Q3,volume_of_poles_m3_23_28_c6,9.28
fr4,Forestry Clearance,"Divisional Forest Office, Pema Gatshel",Q3,total_forestry_clearance_area_acre_5_692_c3,226.313
fr4,Forestry Clearance,"Divisional Forest Office, Pema Gatshel",Q3,total_forest_area_acre_2_006_c4,120.271
fr4,Forestry Clearance,"Divisional Forest Office, Pema Gatshel",Q3,volume_of_timber_m3_110_41_c5,129.68
fr4,Forestry Clearance,"Divisional Forest Office, Pema Gatshel",Q3,volume_of_poles_m3_23_28_c6,12.13
fr4,Forestry Clearance,"Divisional Forest Office, Samdrup Jongkhar",Q3,total_forestry_clearance_area_acre_5_692_c3,16.139
fr4,Forestry Clearance,"Divisional Forest Office, Samdrup Jongkhar",Q3,total_forest_area_acre_2_006_c4,9.971
fr4,Forestry Clearance,"Divisional Forest Office, Samdrup Jongkhar",Q3,volume_of_timber_m3_110_41_c5,38.67
fr4,Forestry Clearance,"Divisional Forest Office, Samdrup Jongkhar",Q3,volume_of_poles_m3_23_28_c6,4.96
fr4,Forestry Clearance,"Divisional Forest Office, Samtse",Q3,total_forestry_clearance_area_acre_5_692_c3,236.24
fr4,Forestry Clearance,"Divisional Forest Office, Samtse",Q3,total_forest_area_acre_2_006_c4,27.33
fr4,Forestry Clearance,"Divisional Forest Office, Samtse",Q3,volume_of_timber_m3_110_41_c5,21092.24
fr4,Forestry Clearance,"Divisional Forest Office, Samtse",Q3,volume_of_poles_m3_23_28_c6,178.4
fr4,Forestry Clearance,"Divisional Forest Office, Sarpang",Q3,total_forestry_clearance_area_acre_5_692_c3,41.81
fr4,Forestry Clearance,"Divisional Forest Office, Sarpang",Q3,total_forest_area_acre_2_006_c4,8.344
fr4,Forestry Clearance,"Divisional Forest Office, Sarpang",Q3,volume_of_timber_m3_110_41_c5,884.5
fr4,Forestry Clearance,"Divisional Forest Office, Sarpang",Q3,volume_of_poles_m3_23_28_c6,45.6
fr4,Forestry Clearance,"Divisional Forest Office, Thimphu",Q3,total_forestry_clearance_area_acre_5_692_c3,136.409
fr4,Forestry Clearance,"Divisional Forest Office, Thimphu",Q3,total_forest_area_acre_2_006_c4,71.767
fr4,Forestry Clearance,"Divisional Forest Office, Thimphu",Q3,volume_of_timber_m3_110_41_c5,533.05
fr4,Forestry Clearance,"Divisional Forest Office, Thimphu",Q3,volume_of_poles_m3_23_28_c6,89.6
fr4,Forestry Clearance,"Divisional Forest Office, Trashigang",Q3,total_forestry_clearance_area_acre_5_692_c3,498.62
fr4,Forestry Clearance,"Divisional Forest Office, Trashigang",Q3,total_forest_area_acre_2_006_c4,931.06
fr4,Forestry Clearance,"Divisional Forest Office, Trashigang",Q3,volume_of_timber_m3_110_41_c5,529.82
fr4,Forestry Clearance,"Divisional Forest Office, Trashigang",Q3,volume_of_poles_m3_23_28_c6,56.19
fr4,Forestry Clearance,"Divisional Forest Office, Tsirang",Q3,total_forestry_clearance_area_acre_5_692_c3,5.71
fr4,Forestry Clearance,"Divisional Forest Office, Tsirang",Q3,total_forest_area_acre_2_006_c4,19.01
fr4,Forestry Clearance,"Divisional Forest Office, Tsirang",Q3,volume_of_timber_m3_110_41_c5,170.8
fr4,Forestry Clearance,"Divisional Forest Office, Tsirang",Q3,volume_of_poles_m3_23_28_c6,36.95
fr4,Forestry Clearance,"Divisional Forest Office, Wangdue",Q3,total_forestry_clearance_area_acre_5_692_c3,129.672
fr4,Forestry Clearance,"Divisional Forest Office, Wangdue",Q3,total_forest_area_acre_2_006_c4,41.476
fr4,Forestry Clearance,"Divisional Forest Office, Wangdue",Q3,volume_of_timber_m3_110_41_c5,817.89
fr4,Forestry Clearance,"Divisional Forest Office, Wangdue",Q3,volume_of_poles_m3_23_28_c6,121.97
fr4,Forestry Clearance,"Divisional Forest Office, Zhemgang",Q3,total_forestry_clearance_area_acre_5_692_c3,27.707
fr4,Forestry Clearance,"Divisional Forest Office, Zhemgang",Q3,total_forest_area_acre_2_006_c4,19.34
fr4,Forestry Clearance,"Divisional Forest Office, Zhemgang",Q3,volume_of_timber_m3_110_41_c5,1586.12
fr4,Forestry Clearance,"Divisional Forest Office, Zhemgang",Q3,volume_of_poles_m3_23_28_c6,363.49
fr4,Forestry Clearance,Bumdeling Wildlife Sanctuary,Q3,total_forestry_clearance_area_acre_5_692_c3,4.257
fr4,Forestry Clearance,Bumdeling Wildlife Sanctuary,Q3,total_forest_area_acre_2_006_c4,1.078
fr4,Forestry Clearance,Bumdeling Wildlife Sanctuary,Q3,volume_of_timber_m3_110_41_c5,108.53
fr4,Forestry Clearance,Bumdeling Wildlife Sanctuary,Q3,volume_of_poles_m3_23_28_c6,6.41
fr4,Forestry Clearance,Jigme Dorji National Park,Q3,total_forestry_clearance_area_acre_5_692_c3,78.23
fr4,Forestry Clearance,Jigme Dorji National Park,Q3,total_forest_area_acre_2_006_c4,64.59
fr4,Forestry Clearance,Jigme Dorji National Park,Q3,volume_of_timber_m3_110_41_c5,88.47
fr4,Forestry Clearance,Jigme Dorji National Park,Q3,volume_of_poles_m3_23_28_c6,11.44
fr4,Forestry Clearance,Jigme Khesar Strict Nature Reserve,Q3,total_forestry_clearance_area_acre_5_692_c3,54.02
fr4,Forestry Clearance,Jigme Khesar Strict Nature Reserve,Q3,total_forest_area_acre_2_006_c4,38.86
fr4,Forestry Clearance,Jigme Khesar Strict Nature Reserve,Q3,volume_of_timber_m3_110_41_c5,631.73
fr4,Forestry Clearance,Jigme Khesar Strict Nature Reserve,Q3,volume_of_poles_m3_23_28_c6,35.74
fr4,Forestry Clearance,Jigme Singye Wangchuck National Park,Q3,total_forestry_clearance_area_acre_5_692_c3,18.775
fr4,Forestry Clearance,Jigme Singye Wangchuck National Park,Q3,total_forest_area_acre_2_006_c4,8.861
fr4,Forestry Clearance,Jigme Singye Wangchuck National Park,Q3,volume_of_timber_m3_110_41_c5,217.26
fr4,Forestry Clearance,Jigme Singye Wangchuck National Park,Q3,volume_of_poles_m3_23_28_c6,32.16
fr4,Forestry Clearance,Jomotsangkha Wildlife Sanctuary,Q3,total_forestry_clearance_area_acre_5_692_c3,177.225
fr4,Forestry Clearance,Jomotsangkha Wildlife Sanctuary,Q3,total_forest_area_acre_2_006_c4,3.556
fr4,Forestry Clearance,Jomotsangkha Wildlife Sanctuary,Q3,volume_of_timber_m3_110_41_c5,264.55
fr4,Forestry Clearance,Jomotsangkha Wildlife Sanctuary,Q3,volume_of_poles_m3_23_28_c6,91.08
fr4,Forestry Clearance,Phibsoo Wildlife Sanctuary,Q3,total_forestry_clearance_area_acre_5_692_c3,0.0
fr4,Forestry Clearance,Phibsoo Wildlife Sanctuary,Q3,total_forest_area_acre_2_006_c4,0.0
fr4,Forestry Clearance,Phibsoo Wildlife Sanctuary,Q3,volume_of_timber_m3_110_41_c5,0.0
fr4,Forestry Clearance,Phibsoo Wildlife Sanctuary,Q3,volume_of_poles_m3_23_28_c6,0.0
fr4,Forestry Clearance,Phrumsengla National Park,Q3,total_forestry_clearance_area_acre_5_692_c3,124.031
fr4,Forestry Clearance,Phrumsengla National Park,Q3,total_forest_area_acre_2_006_c4,122.089
fr4,Forestry Clearance,Phrumsengla National Park,Q3,volume_of_timber_m3_110_41_c5,93.93
fr4,Forestry Clearance,Phrumsengla National Park,Q3,volume_of_poles_m3_23_28_c6,96.51
fr4,Forestry Clearance,Royal Manas National Park,Q3,total_forestry_clearance_area_acre_5_692_c3,16.897
fr4,Forestry Clearance,Royal Manas National Park,Q3,total_forest_area_acre_2_006_c4,7.013
fr4,Forestry Clearance,Royal Manas National Park,Q3,volume_of_timber_m3_110_41_c5,143.48
fr4,Forestry Clearance,Royal Manas National Park,Q3,volume_of_poles_m3_23_28_c6,3.17
fr4,Forestry Clearance,Sakteng Wildlife Sanctuary,Q3,total_forestry_clearance_area_acre_5_692_c3,0.096
fr4,Forestry Clearance,Sakteng Wildlife Sanctuary,Q3,total_forest_area_acre_2_006_c4,0.0
fr4,Forestry Clearance,Sakteng Wildlife Sanctuary,Q3,volume_of_timber_m3_110_41_c5,0.0
fr4,Forestry Clearance,Sakteng Wildlife Sanctuary,Q3,volume_of_poles_m3_23_28_c6,0.0
fr4,Forestry Clearance,Wangchuck Centennial National Park,Q3,total_forestry_clearance_area_acre_5_692_c3,1.564
fr4,Forestry Clearance,Wangchuck Centennial National Park,Q3,total_forest_area_acre_2_006_c4,0.0
fr4,Forestry Clearance,Wangchuck Centennial National Park,Q3,volume_of_timber_m3_110_41_c5,18.57
fr4,Forestry Clearance,Wangchuck Centennial National Park,Q3,volume_of_poles_m3_23_28_c6,1.58
fr4,CF_timber_removal,"Divisional Forest Office, Bumthang",Q3,volume_of_timber_m3_rural_c3,418.3
fr4,CF_timber_removal,"Divisional Forest Office, Bumthang",Q3,commercial_c4,795.33
fr4,CF_timber_removal,"Divisional Forest Office, Bumthang",Q3,firewood_standing_form_m3_c5,8.47
fr4,CF_timber_removal,"Divisional Forest Office, Bumthang",Q3,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Dagana",Q3,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Dagana",Q3,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Dagana",Q3,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Dagana",Q3,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Gedu",Q3,volume_of_timber_m3_rural_c3,2.84
fr4,CF_timber_removal,"Divisional Forest Office, Gedu",Q3,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Gedu",Q3,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Gedu",Q3,firewood_other_form_m3_c6,72.0
fr4,CF_timber_removal,"Divisional Forest Office, Mongar",Q3,volume_of_timber_m3_rural_c3,14.79
fr4,CF_timber_removal,"Divisional Forest Office, Mongar",Q3,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Mongar",Q3,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Mongar",Q3,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Paro",Q3,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Paro",Q3,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Paro",Q3,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Paro",Q3,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Pema Gatshel",Q3,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Pema Gatshel",Q3,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Pema Gatshel",Q3,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Pema Gatshel",Q3,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Samdrup Jongkhar",Q3,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Samdrup Jongkhar",Q3,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Samdrup Jongkhar",Q3,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Samdrup Jongkhar",Q3,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Samtse",Q3,volume_of_timber_m3_rural_c3,648.48
fr4,CF_timber_removal,"Divisional Forest Office, Samtse",Q3,commercial_c4,135.2
fr4,CF_timber_removal,"Divisional Forest Office, Samtse",Q3,firewood_standing_form_m3_c5,177.56
fr4,CF_timber_removal,"Divisional Forest Office, Samtse",Q3,firewood_other_form_m3_c6,386.02
fr4,CF_timber_removal,"Divisional Forest Office, Sarpang",Q3,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Sarpang",Q3,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Sarpang",Q3,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Sarpang",Q3,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Thimphu",Q3,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Thimphu",Q3,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Thimphu",Q3,firewood_standing_form_m3_c5,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Thimphu",Q3,firewood_other_form_m3_c6,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Trashigang",Q3,volume_of_timber_m3_rural_c3,0
fr4,CF_timber_removal,"Divisional Forest Office, Trashigang",Q3,commercial_c4,0
fr4,CF_timber_removal,"Divisional Forest Office, Trashigang",Q3,firewood_standing_form_m3_c5,0
fr4,CF_timber_removal,"Divisional Forest Office, Trashigang",Q3,firewood_other_form_m3_c6,0
fr4,CF_timber_removal,"Divisional Forest Office, Tsirang",Q3,volume_of_timber_m3_rural_c3,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Tsirang",Q3,commercial_c4,0.0
fr4,CF_timber_removal,"Divisional Forest Office, Tsirang",Q3,firewood_standing_form_m3_c5,0.0
