pack,sheet_name,office,quarter,metric_name,metric_value
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q3,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Thimphu",Q3,total_fee_amount_nu_c37,292139.95
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,certificate_of_origin_timber_approval_c4,20.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,certificate_of_origin_nwfp_c5,50.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,costdmo_c8,80.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,export_fee_c9,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,export_service_charge_c10,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,fishing_fee_c11,7600.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,g2c_permit_c14,120.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,gfpmo_c15,120.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,import_fee_c16,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,internal_movement_order_imo_c19,20.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,itmo_c20,290.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,marking_fee_c21,13500.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,power_chain_registration_c26,18000.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,power_chain_renewal_c27,7600.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,primary_wood_based_industry_except_power_chain_registration_c28,1000.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,service_charge_c34,9164.92
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Trashigang",Q3,total_fee_amount_nu_c37,57564.92
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,certificate_of_origin_nwfp_c5,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,costdmo_c8,20.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,export_fee_c9,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,export_service_charge_c10,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,fishing_fee_c11,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,forestry_clearance_fee_c12,160.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,g2c_permit_c14,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,gfpmo_c15,10.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,import_fee_c16,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,internal_movement_order_imo_c19,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,itmo_c20,340.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,marking_fee_c21,1670.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,power_chain_registration_c26,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,power_chain_renewal_c27,100.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,service_charge_c34,210.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Tsirang",Q3,total_fee_amount_nu_c37,2510
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,certificate_of_origin_timber_approval_c4,22.19
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,certificate_of_origin_nwfp_c5,310.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,costdmo_c8,27732.28
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,export_fee_c9,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,export_service_charge_c10,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,fishing_fee_c11,750.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,forestry_clearance_fee_c12,523.6
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,g2c_permit_c14,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,gfpmo_c15,214.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,import_fee_c16,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,internal_movement_order_imo_c19,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,itmo_c20,26709.05
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,marking_fee_c21,260.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,power_chain_registration_c26,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,power_chain_renewal_c27,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,secondary_wood_based_industry_registration_c32,0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,secondary_wood_based_industry_renewal_c33,250.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,service_charge_c34,3101.25
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Wangdue",Q3,total_fee_amount_nu_c37,59872.37
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,certificate_of_origin_timber_approval_c4,10.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,certificate_of_origin_nwfp_c5,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,certificate_of_origin_timber_transit_c6,510.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,costdmo_c8,10.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,export_fee_c9,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,export_service_charge_c10,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,fishing_fee_c11,1400.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,free_grant_permit_c13,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,g2c_permit_c14,80.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,gfpmo_c15,60.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,import_fee_c16,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,internal_movement_order_imo_c19,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,itmo_c20,200.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,marking_fee_c21,2178.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,power_chain_registration_c26,3000.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,power_chain_renewal_c27,1800.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,research_fee_c30,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,sale_of_seedling_c31,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,service_charge_c34,2411.4
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,"Divisional Forest Office, Zhemgang",Q3,total_fee_amount_nu_c37,11659.4
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,fee_collection_general_cordyceps_certificate_of_origin_c3,920.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,certificate_of_origin_timber_approval_c4,0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,certificate_of_origin_nwfp_c5,0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,certificate_of_origin_timber_transit_c6,70.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,cordyceps_collection_permit_c7,47100.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,costdmo_c8,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,export_fee_c9,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,export_service_charge_c10,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,fishing_fee_c11,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,forestry_clearance_fee_c12,768.5
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,free_grant_permit_c13,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,g2c_permit_c14,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,gfpmo_c15,10.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,import_fee_c16,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,internal_movement_order_imo_c19,80.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,itmo_c20,30.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,marking_fee_c21,1245.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,non_wood_based_industry_registration_c24,1500.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,power_chain_registration_c26,6500.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,power_chain_renewal_c27,1800.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,research_fee_c30,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,sale_of_seedling_c31,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,service_charge_c34,240.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,Bumdeling Wildlife Sanctuary,Q3,total_fee_amount_nu_c37,60263.5
fr2,Fee collection General,Jigme Dorji National Park,Q3,fee_collection_general_cordyceps_certificate_of_origin_c3,8456.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,certificate_of_origin_nwfp_c5,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,costdmo_c8,60.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,export_fee_c9,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,export_service_charge_c10,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,fishing_fee_c11,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,free_grant_permit_c13,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,g2c_permit_c14,210.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,gfpmo_c15,4979.54
fr2,Fee collection General,Jigme Dorji National Park,Q3,import_fee_c16,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,internal_movement_of_cordyceps_c18,90.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,internal_movement_order_imo_c19,71804.18
fr2,Fee collection General,Jigme Dorji National Park,Q3,itmo_c20,20.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,marking_fee_c21,8690.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,power_chain_registration_c26,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,power_chain_renewal_c27,600.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,research_fee_c30,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,sale_of_seedling_c31,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,service_charge_c34,4281.35
fr2,Fee collection General,Jigme Dorji National Park,Q3,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,Jigme Dorji National Park,Q3,total_fee_amount_nu_c37,99191.07
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,certificate_of_origin_nwfp_c5,0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,costdmo_c8,10.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,export_fee_c9,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,export_service_charge_c10,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,fishing_fee_c11,1300.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,free_grant_permit_c13,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,g2c_permit_c14,60.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,gfpmo_c15,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,import_fee_c16,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,internal_movement_order_imo_c19,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,itmo_c20,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,marking_fee_c21,8350.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,power_chain_registration_c26,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,power_chain_renewal_c27,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,research_fee_c30,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,sale_of_seedling_c31,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,service_charge_c34,4103.1
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,Jigme Khesar Strict Nature Reserve,Q3,total_fee_amount_nu_c37,13823.1
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,certificate_of_origin_nwfp_c5,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,certificate_of_origin_timber_transit_c6,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,cordyceps_collection_permit_c7,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,costdmo_c8,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,export_fee_c9,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,export_service_charge_c10,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,fishing_fee_c11,14000.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,forestry_clearance_fee_c12,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,free_grant_permit_c13,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,g2c_permit_c14,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,gfpmo_c15,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,import_fee_c16,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,internal_movement_of_cordyceps_c18,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,internal_movement_order_imo_c19,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,itmo_c20,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,marking_fee_c21,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,mobile_sawmill_registration_c22,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,mobile_sawmill_renewal_c23,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,non_wood_based_industry_registration_c24,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,non_wood_based_industry_renewal_c25,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,power_chain_registration_c26,23500.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,power_chain_renewal_c27,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,primary_wood_based_industry_except_power_chain_registration_c28,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,primary_wood_based_industry_except_power_chain_renewal_c29,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,research_fee_c30,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,sale_of_seedling_c31,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,secondary_wood_based_industry_registration_c32,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,secondary_wood_based_industry_renewal_c33,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,service_charge_c34,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,stationed_sawmill_registration_c35,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,stationed_sawmill_renewal_c36,0.0
fr2,Fee collection General,Jigme Singye Wangchuck National Park,Q3,total_fee_amount_nu_c37,37500
fr2,Fee collection General,Jomotsangkha Wildlife Sanctuary,Q3,fee_collection_general_cordyceps_certificate_of_origin_c3,0.0
fr2,Fee collection General,Jomotsangkha Wildlife Sanctuary,Q3,certificate_of_origin_timber_approval_c4,0.0
fr2,Fee collection General,Jomotsangkha Wildlife Sanctuary,Q3,certificate_of_origin_nwfp_c5,0
fr2,Fee collection General,Jomotsangkha Wildlife Sanctuary,Q3,certificate_of_origin_timber_transit_c6,230.0
fr2,Fee collection General,Jomotsangkha Wildlife Sanctuary,Q3,cordyceps_collection_permit_c7,0.0
