record_id,office,quarter,month,category,product,species,volume_m3,royalty_nu
480,Jigme Dorji National Park,Q2,Jun,Commercial,other,Cypress,0,0
481,Jigme Dorji National Park,Q2,Apr,Free,timber,Broadleaf Mixed,0,0
482,Jigme Dorji National Park,Q2,May,Free,firewood,Chir Pine,0,0
483,Jigme Khesar Strict Nature Reserve,Q2,May,Rural,standing,Cypress,59.77665496049165935030728709,583.4001048767697954902988988
484,Jigme Khesar Strict Nature Reserve,Q2,Apr,Rural,standing,Broadleaf Mixed,33.68334503950834064969271291,136.5998951232302045097011012
485,Jigme Khesar Strict Nature Reserve,Q2,Apr,Rural,other,Blue Pine,0,0
486,Jigme Khesar Strict Nature Reserve,Q2,Apr,Commercial,standing,Hemlock,3.842585946671138688579574040,2046.307575200534759358288770
487,Jigme Khesar Strict Nature Reserve,Q2,May,Commercial,standing,Oak,3.777414053328861311420425960,2245.702424799465240641711230
488,Jigme Khesar Strict Nature Reserve,Q2,Apr,Commercial,other,Broadleaf Mixed,0,0
489,Jigme Khesar Strict Nature Reserve,Q2,Apr,Free,timber,Chir Pine,15.12674353876739562624254473,0
490,Jigme Khesar Strict Nature Reserve,Q2,Jun,Free,timber,Cypress,24.79325646123260437375745527,0
491,Jigme Khesar Strict Nature Reserve,Q2,Apr,Free,firewood,Oak,0,0
492,Jigme Singye Wangchuck National Park,Q2,May,Rural,standing,Blue Pine,0,0
493,Jigme Singye Wangchuck National Park,Q2,Apr,Rural,other,Hemlock,0,0
494,Jigme Singye Wangchuck National Park,Q2,May,Commercial,standing,Oak,0,0
495,Jigme Singye Wangchuck National Park,Q2,Apr,Commercial,other,Blue Pine,0,0
496,Jigme Singye Wangchuck National Park,Q2,May,Free,timber,Hemlock,0,0
497,Jigme Singye Wangchuck National Park,Q2,May,Free,firewood,Oak,0,0
498,Jomotsangkha Wildlife Sanctuary,Q2,Jun,Rural,standing,Blue Pine,262.2346735840899265023778642,2806.714474972639824894879327
499,Jomotsangkha Wildlife Sanctuary,Q2,Jun,Rural,standing,Hemlock,163.7820579334198011240812797,2385.830885317666033062611601
500,Jomotsangkha Wildlife Sanctuary,Q2,Jun,Rural,standing,Oak,232.6645049718979680069174233,865.4242267150509763262484880
501,Jomotsangkha Wildlife Sanctuary,Q2,Apr,Rural,standing,Blue Pine,136.6187635105923043666234328,72.030412994643165716260584
502,Jomotsangkha Wildlife Sanctuary,Q2,Jun,Rural,other,Broadleaf Mixed,0,0
503,Jomotsangkha Wildlife Sanctuary,Q2,May,Commercial,standing,Chir Pine,22.21323529411764705882352941,145.3458701975162010561322342
504,Jomotsangkha Wildlife Sanctuary,Q2,Jun,Commercial,standing,Cypress,38.20676470588235294117647059,201.4849264159146244201040560
505,Jomotsangkha Wildlife Sanctuary,Q2,May,Commercial,other,Oak,4005.749964565785652047632878,3977.213791555039761495722928
506,Jomotsangkha Wildlife Sanctuary,Q2,Apr,Commercial,other,Blue Pine,3190.717023525994772001161778,26794.51091222960844750105346
507,Jomotsangkha Wildlife Sanctuary,Q2,Apr,Commercial,other,Hemlock,3995.361363926808016264885274,19620.71567144957163952777510
508,Jomotsangkha Wildlife Sanctuary,Q2,May,Commercial,other,Oak,1948.334828928260238164391519,1382.305491556755479557861809
509,Jomotsangkha Wildlife Sanctuary,Q2,May,Commercial,other,Blue Pine,1894.030780133604414754574499,14850.52752424701813194640377
510,Jomotsangkha Wildlife Sanctuary,Q2,Apr,Commercial,other,Hemlock,1223.96603891954690676735405,26701.94581234857571449494664
511,Jomotsangkha Wildlife Sanctuary,Q2,Jun,Free,timber,Broadleaf Mixed,0,0
512,Jomotsangkha Wildlife Sanctuary,Q2,May,Free,firewood,Chir Pine,0,0
513,Phibsoo Wildlife Sanctuary,Q2,Jun,Rural,standing,Cypress,0,0
514,Phibsoo Wildlife Sanctuary,Q2,Jun,Rural,other,Broadleaf Mixed,0,0
515,Phibsoo Wildlife Sanctuary,Q2,May,Commercial,standing,Chir Pine,0,0
516,Phibsoo Wildlife Sanctuary,Q2,May,Commercial,other,Cypress,0,0
517,Phibsoo Wildlife Sanctuary,Q2,Apr,Free,timber,Broadleaf Mixed,0,0
518,Phibsoo Wildlife Sanctuary,Q2,Apr,Free,firewood,Chir Pine,0,0
519,Phrumsengla National Park,Q2,Apr,Rural,standing,Cypress,54.06125461254612546125461255,503.9671436142024377318494966
520,Phrumsengla National Park,Q2,May,Rural,standing,Broadleaf Mixed,16.82874538745387453874538745,942.0328563857975622681505034
521,Phrumsengla National Park,Q2,Jun,Rural,other,Blue Pine,0,0
522,Phrumsengla National Park,Q2,May,Commercial,standing,Hemlock,15.62945559374653509258232620,6917.026323878673794581580288
523,Phrumsengla National Park,Q2,Apr,Commercial,standing,Oak,15.46054440625346490741767380,9136.047176566959003992394752
524,Phrumsengla National Park,Q2,May,Commercial,other,Broadleaf Mixed,6.243570552147239263803680982,3587.877318408349367057080059
525,Phrumsengla National Park,Q2,Jun,Commercial,other,Chir Pine,7.546429447852760736196319018,3532.479181146017834368944901
526,Phrumsengla National Park,Q2,May,Free,timber,Hemlock,0,0
527,Phrumsengla National Park,Q2,Apr,Free,firewood,Oak,0,0
528,Royal Manas National Park,Q2,Jun,Rural,standing,Blue Pine,29.86524714828897338403041825,390.6693711967545638945233266
529,Royal Manas National Park,Q2,Apr,Rural,standing,Hemlock,14.93475285171102661596958175,209.3306288032454361054766734
530,Royal Manas National Park,Q2,May,Rural,other,Cypress,0,0
531,Royal Manas National Park,Q2,Apr,Commercial,standing,Broadleaf Mixed,6.213467226009438909281594127,1154.921750554232695623614418
532,Royal Manas National Park,Q2,Jun,Commercial,standing,Chir Pine,3.616532773990561090718405873,4409.078249445767304376385582
533,Royal Manas National Park,Q2,May,Commercial,other,Hemlock,0,0
534,Royal Manas National Park,Q2,Jun,Free,timber,Oak,0,0
535,Royal Manas National Park,Q2,Apr,Free,firewood,Blue Pine,0,0
536,Sakteng Wildlife Sanctuary,Q2,Apr,Rural,standing,Hemlock,47.17473713413788320155361354,121.7708333333333333333333333
537,Sakteng Wildlife Sanctuary,Q2,May,Rural,standing,Oak,49.18593841032043279234290470,5534.375
538,Sakteng Wildlife Sanctuary,Q2,Apr,Rural,standing,Blue Pine,19.62932445554168400610348176,2533.854166666666666666666667
539,Sakteng Wildlife Sanctuary,Q2,Apr,Rural,other,Blue Pine,0,0
540,Sakteng Wildlife Sanctuary,Q2,May,Commercial,standing,Hemlock,5.666495493260563962623005044,590.2423140495867768595041322
541,Sakteng Wildlife Sanctuary,Q2,May,Commercial,standing,Oak,4.163504506739436037376994956,67.7576859504132231404958678
542,Sakteng Wildlife Sanctuary,Q2,Jun,Commercial,other,Broadleaf Mixed,0,0
543,Sakteng Wildlife Sanctuary,Q2,Jun,Free,timber,Chir Pine,0,0
544,Sakteng Wildlife Sanctuary,Q2,May,Free,firewood,Cypress,0,0
545,Wangchuck Centennial National Park,Q2,May,Rural,standing,Broadleaf Mixed,130.6047916439995647916439996,560.3040841083704003234937323
546,Wangchuck Centennial National Park,Q2,Jun,Rural,standing,Chir Pine,6.526173430529866173430529866,24.06469874646178730287100687
547,Wangchuck Centennial National Park,Q2,Apr,Rural,standing,Cypress,49.7290349254705690349254705,1135.631217145167812373635261
548,Wangchuck Centennial National Park,Q2,May,Rural,other,Cypress,0,0
549,Wangchuck Centennial National Park,Q2,Apr,Commercial,standing,Broadleaf Mixed,0,0
550,Wangchuck Centennial National Park,Q2,Jun,Commercial,other,Chir Pine,0,0
551,Wangchuck Centennial National Park,Q2,May,Free,timber,Cypress,0,0
552,Wangchuck Centennial National Park,Q2,Jun,Free,firewood,Broadleaf Mixed,0,0
553,Bumdeling Wildlife Sanctuary,Q3,Aug,Rural,standing,Chir Pine,9.665048957002979991485738612,58.44980058956129703485347668
554,Bumdeling Wildlife Sanctuary,Q3,Aug,Rural,standing,Cypress,9.214951042997020008514261388,61.55019941043870296514652332
555,Bumdeling Wildlife Sanctuary,Q3,Sep,Rural,other,Oak,0,0
556,Bumdeling Wildlife Sanctuary,Q3,Sep,Commercial,standing,Blue Pine,36.21811672245670208121088633,44021.66436859170975374638507
557,Bumdeling Wildlife Sanctuary,Q3,Jul,Commercial,standing,Hemlock,27.36293407073206229078736720,1992.900375953027780212076067
558,Bumdeling Wildlife Sanctuary,Q3,Jul,Commercial,standing,Oak,80.59894920681123562800174647,6024.30525545526246604153886
559,Bumdeling Wildlife Sanctuary,Q3,Jul,Commercial,other,Oak,0,0
560,Bumdeling Wildlife Sanctuary,Q3,Aug,Free,timber,Blue Pine,0,0
561,Bumdeling Wildlife Sanctuary,Q3,Sep,Free,firewood,Hemlock,0,0
562,"Divisional Forest Office, Bumthang",Q3,Aug,Rural,standing,Oak,312.4209588299024918743228602,4319.601679195548179244362003
563,"Divisional Forest Office, Bumthang",Q3,Sep,Rural,standing,Blue Pine,427.5054171180931744312026002,3585.988479937518305184028117
564,"Divisional Forest Office, Bumthang",Q3,Jul,Rural,standing,Hemlock,409.7211917659804983748645720,1786.820267499755930879625110
565,"Divisional Forest Office, Bumthang",Q3,Jul,Rural,standing,Oak,113.032432286023835319609968,5187.589573367177584691984770
566,"Divisional Forest Office, Bumthang",Q3,Sep,Rural,other,Cypress,0,0
567,"Divisional Forest Office, Bumthang",Q3,Sep,Commercial,standing,Broadleaf Mixed,13.16030324652158401712450945,1360.676758242781640932483790
568,"Divisional Forest Office, Bumthang",Q3,Aug,Commercial,standing,Chir Pine,13.16969675347841598287549055,10159.64936647580049755255948
569,"Divisional Forest Office, Bumthang",Q3,Sep,Commercial,other,Hemlock,2556.459839945280437756497948,141971.4270956408604387638584
570,"Divisional Forest Office, Bumthang",Q3,Aug,Commercial,other,Oak,1463.926799361605107159142727,282555.5112554936994400153665
571,"Divisional Forest Office, Bumthang",Q3,Sep,Commercial,other,Blue Pine,113.8640971272229822161422709,646964.2557224806636932594069
572,"Divisional Forest Office, Bumthang",Q3,Jul,Commercial,other,Hemlock,992.1639475604195166438668491,182851.7989368612254641277838
573,"Divisional Forest Office, Bumthang",Q3,Jul,Commercial,other,Oak,576.3491336069311445508435933,804288.9446408422947071599434
574,"Divisional Forest Office, Bumthang",Q3,Aug,Commercial,other,Blue Pine,462.766182398540811673506612,639010.156223962674118188598
575,"Divisional Forest Office, Bumthang",Q3,Sep,Free,timber,Cypress,17.81482509716823986674069961,0
576,"Divisional Forest Office, Bumthang",Q3,Sep,Free,timber,Broadleaf Mixed,52.25682028502683694243938553,0
577,"Divisional Forest Office, Bumthang",Q3,Aug,Free,timber,Chir Pine,74.12835461780492319081991486,0
578,"Divisional Forest Office, Bumthang",Q3,Sep,Free,firewood,Chir Pine,0,0
579,"Divisional Forest Office, Dagana",Q3,Jul,Rural,standing,Cypress,65.15312602291325695581014730,104.6129860601614086573734409
580,"Divisional Forest Office, Dagana",Q3,Sep,Rural,standing,Broadleaf Mixed,32.41687397708674304418985270,745.3870139398385913426265591
581,"Divisional Forest Office, Dagana",Q3,Jul,Rural,other,Blue Pine,0.4301249547265483520463600145,81.82807399347116430903155604
582,"Divisional Forest Office, Dagana",Q3,Sep,Rural,other,Hemlock,2.919875045273451647953639986,118.1719260065288356909684440
583,"Divisional Forest Office, Dagana",Q3,Aug,Commercial,standing,Cypress,0,0
584,"Divisional Forest Office, Dagana",Q3,Aug,Commercial,other,Broadleaf Mixed,9.965748898678414096916299559,5487.843213530655391120507400
585,"Divisional Forest Office, Dagana",Q3,Jul,Commercial,other,Chir Pine,3.934251101321585903083700441,1064.716786469344608879492600
586,"Divisional Forest Office, Dagana",Q3,Jul,Free,timber,Hemlock,0,0
587,"Divisional Forest Office, Dagana",Q3,Jul,Free,firewood,Oak,0,0
588,"Divisional Forest Office, Gedu",Q3,Sep,Rural,standing,Blue Pine,267.0664520617252719453579560,924.9560763221923421692918427
589,"Divisional Forest Office, Gedu",Q3,Sep,Rural,standing,Hemlock,57.21726663293700986592461422,843.4803431937508003585606352
590,"Divisional Forest Office, Gedu",Q3,Sep,Rural,standing,Oak,91.1062813053377181887174298,1163.563580484056857472147522
591,"Divisional Forest Office, Gedu",Q3,Aug,Rural,other,Oak,0,0
592,"Divisional Forest Office, Gedu",Q3,Jul,Commercial,standing,Blue Pine,3.574070043529877324891175307,221.2338701614847127301584283
593,"Divisional Forest Office, Gedu",Q3,Sep,Commercial,standing,Hemlock,23.28592995647012267510882469,3970.791140575809489130972567
594,"Divisional Forest Office, Gedu",Q3,Aug,Commercial,other,Cypress,20.32227461397974431346505064,12734.58592907178561067944475
595,"Divisional Forest Office, Gedu",Q3,Jul,Commercial,other,Broadleaf Mixed,78.54772538602025568653494936,2695.99906019092018745942425
596,"Divisional Forest Office, Gedu",Q3,Sep,Free,timber,Blue Pine,21.93287192025578333646793304,0
597,"Divisional Forest Office, Gedu",Q3,Aug,Free,timber,Hemlock,20.42712807974421666353206696,0
598,"Divisional Forest Office, Gedu",Q3,Sep,Free,firewood,Cypress,0,0
599,"Divisional Forest Office, Mongar",Q3,Jul,Rural,standing,Broadleaf Mixed,73.53868194842406876790830946,328.5471264367816091954022989
600,"Divisional Forest Office, Mongar",Q3,Sep,Rural,standing,Chir Pine,276.8794770773638968481375358,3890.689655172413793103448276
601,"Divisional Forest Office, Mongar",Q3,Aug,Rural,standing,Cypress,20.73030085959885386819484241,2201.164029749830966869506423
602,"Divisional Forest Office, Mongar",Q3,Aug,Rural,standing,Broadleaf Mixed,204.1015401146131805157593123,3358.199188640973630831643002
603,"Divisional Forest Office, Mongar",Q3,Sep,Rural,other,Oak,78.90673136605123349639682289,192.7042824764404151258499344
604,"Divisional Forest Office, Mongar",Q3,Sep,Rural,other,Blue Pine,4.980133080847930145705118090,317.5700823094357628533937731
605,"Divisional Forest Office, Mongar",Q3,Aug,Rural,other,Hemlock,68.08313555310083635789805902,19.7256352141238220207562925
606,"Divisional Forest Office, Mongar",Q3,Sep,Commercial,standing,Hemlock,2.696042216358839050131926121,1388.117412353960884275871927
607,"Divisional Forest Office, Mongar",Q3,Sep,Commercial,standing,Oak,9.093957783641160949868073879,1314.119470901443498762488961
608,"Divisional Forest Office, Mongar",Q3,Sep,Commercial,other,Broadleaf Mixed,304.2304542795866640670696042,72959.16925047863427604650223
609,"Divisional Forest Office, Mongar",Q3,Jul,Commercial,other,Chir Pine,92.55483525053616689413140963,56503.49134178056896727857923
610,"Divisional Forest Office, Mongar",Q3,Jul,Commercial,other,Cypress,324.4453597192435172548255020,8678.768968527017764115886334
611,"Divisional Forest Office, Mongar",Q3,Sep,Commercial,other,Broadleaf Mixed,73.2693507506336517839734842,43955.8735559583746095206713
612,"Divisional Forest Office, Mongar",Q3,Sep,Free,timber,Oak,2.840707964601769911504424779,0
613,"Divisional Forest Office, Mongar",Q3,Aug,Free,timber,Blue Pine,2.509292035398230088495575221,0
614,"Divisional Forest Office, Mongar",Q3,Sep,Free,firewood,Chir Pine,0,0
615,"Divisional Forest Office, Paro",Q3,Jul,Rural,standing,Cypress,4.535162624985633835191357315,1915.591764532455407596678296
616,"Divisional Forest Office, Paro",Q3,Sep,Rural,standing,Broadleaf Mixed,24.22440524077692219285139639,2471.478747973072576286177583
617,"Divisional Forest Office, Paro",Q3,Aug,Rural,standing,Chir Pine,224.9883116883116883116883117,3404.481548818239889931698688
618,"Divisional Forest Office, Paro",Q3,Jul,Rural,standing,Cypress,708.7021204459257556602689346,1060.447938676232126185445433
619,"Divisional Forest Office, Paro",Q3,Sep,Rural,other,Hemlock,4.866745650682796034170979610,11.16979139160285186163189860
620,"Divisional Forest Office, Paro",Q3,Jul,Rural,other,Oak,3.133254349317203965829020390,188.8302086083971481383681014
621,"Divisional Forest Office, Paro",Q3,Aug,Commercial,standing,Broadleaf Mixed,119.8387452411167512690355330,21038.10649461514460360653458
622,"Divisional Forest Office, Paro",Q3,Jul,Commercial,standing,Chir Pine,263.9397525380710659898477157,7647.236838136238210047305082
623,"Divisional Forest Office, Paro",Q3,Sep,Commercial,standing,Cypress,58.2715022208121827411167513,9515.49542520154566314568930
624,"Divisional Forest Office, Paro",Q3,Jul,Commercial,other,Cypress,201.0910921920539960116582298,20883.69325549089932575593900
625,"Divisional Forest Office, Paro",Q3,Aug,Commercial,other,Broadleaf Mixed,63.03808508462443114997187708,5197.943897878566711582299077
626,"Divisional Forest Office, Paro",Q3,Aug,Commercial,other,Chir Pine,309.8407715907347752722810247,25360.08349115290107383830796
627,"Divisional Forest Office, Paro",Q3,Sep,Commercial,other,Cypress,206.8000511325867975660888684,16030.44059752470441202392500
628,"Divisional Forest Office, Paro",Q3,Aug,Free,timber,Hemlock,182.4494829446427089385011204,0
629,"Divisional Forest Office, Paro",Q3,Sep,Free,timber,Oak,177.4863391152792762884886713,0
630,"Divisional Forest Office, Paro",Q3,Aug,Free,timber,Blue Pine,454.3973964644368827288571666,0
631,"Divisional Forest Office, Paro",Q3,Sep,Free,timber,Hemlock,485.6867814756411320441530417,0
632,"Divisional Forest Office, Paro",Q3,Sep,Free,firewood,Chir Pine,0,0
633,"Divisional Forest Office, Pema Gatshel",Q3,Jul,Rural,standing,Cypress,35.64957549704459967759269210,575.5948749237339841366687004
634,"Divisional Forest Office, Pema Gatshel",Q3,Aug,Rural,standing,Broadleaf Mixed,45.14879365932294465341214401,562.7211714460036607687614399
635,"Divisional Forest Office, Pema Gatshel",Q3,Sep,Rural,standing,Chir Pine,55.71163084363245566899516389,461.683953630262355094569860
636,"Divisional Forest Office, Pema Gatshel",Q3,Jul,Rural,other,Chir Pine,4.056036535150108557310773377,93.17773788150807899461400359
637,"Divisional Forest Office, Pema Gatshel",Q3,Aug,Rural,other,Cypress,1.873963464849891442689226623,56.82226211849192100538599641
638,"Divisional Forest Office, Pema Gatshel",Q3,Sep,Commercial,standing,Oak,0,0
639,"Divisional Forest Office, Pema Gatshel",Q3,Aug,Commercial,other,Blue Pine,2.101364609347128077060292544,3445.233103945235092776076383
640,"Divisional Forest Office, Pema Gatshel",Q3,Aug,Commercial,other,Hemlock,11.79863539065287192293970746,4630.986896054764907223923617
641,"Divisional Forest Office, Pema Gatshel",Q3,Jul,Free,timber,Cypress,0,0
642,"Divisional Forest Office, Pema Gatshel",Q3,Aug,Free,firewood,Broadleaf Mixed,0,0
643,"Divisional Forest Office, Samdrup Jongkhar",Q3,Aug,Rural,standing,Chir Pine,67.78980900073776539060578736,747.9778677770806000798585363
644,"Divisional Forest Office, Samdrup Jongkhar",Q3,Jul,Rural,standing,Cypress,22.55702926469382736289859825,261.4545661970224174319776396
645,"Divisional Forest Office, Samdrup Jongkhar",Q3,Jul,Rural,standing,Broadleaf Mixed,70.57316173456840724649561439,470.567566025896982488163824
646,"Divisional Forest Office, Samdrup Jongkhar",Q3,Sep,Rural,other,Broadleaf Mixed,0,173.34
647,"Divisional Forest Office, Samdrup Jongkhar",Q3,Aug,Commercial,standing,Chir Pine,2.097801644571236784695418694,4644.114433915005811475918051
648,"Divisional Forest Office, Samdrup Jongkhar",Q3,Jul,Commercial,standing,Cypress,27.95219835542876321530458131,5040.369931689323713478982731
649,"Divisional Forest Office, Samdrup Jongkhar",Q3,Jul,Commercial,other,Oak,12.91474695707879564381806534,2795.876227849688083048604864
650,"Divisional Forest Office, Samdrup Jongkhar",Q3,Jul,Commercial,other,Blue Pine,6.92525304292120435618193466,3598.139406545982391996494354
651,"Divisional Forest Office, Samdrup Jongkhar",Q3,Sep,Free,timber,Chir Pine,0,0
652,"Divisional Forest Office, Samdrup Jongkhar",Q3,Jul,Free,firewood,Cypress,894.7884200857317819963257808,0
653,"Divisional Forest Office, Samdrup Jongkhar",Q3,Jul,Free,firewood,Broadleaf Mixed,413.4766778934476423759951010,0
654,"Divisional Forest Office, Samdrup Jongkhar",Q3,Jul,Free,firewood,Chir Pine,88.08797917942437232088181261,0
655,"Divisional Forest Office, Samdrup Jongkhar",Q3,Jul,Free,firewood,Cypress,197.526922841396203306797305,0
656,"Divisional Forest Office, Samtse",Q3,Sep,Rural,standing,Hemlock,68.9568,1910.759680729760547320410490
657,"Divisional Forest Office, Samtse",Q3,Aug,Rural,standing,Oak,175.7277786848072562358276644,560.3052679589509692132269099
658,"Divisional Forest Office, Samtse",Q3,Jul,Rural,standing,Blue Pine,42.6354213151927437641723356,1795.935051311288483466362600
659,"Divisional Forest Office, Samtse",Q3,Sep,Rural,other,Blue Pine,62.10783587616649385276255370,1151.700102006120367222033322
660,"Divisional Forest Office, Samtse",Q3,Sep,Rural,other,Hemlock,29.89216412383350614723744630,1188.299897993879632777966678
661,"Divisional Forest Office, Samtse",Q3,Aug,Commercial,standing,Cypress,19.95256167571761055081458495,7873.723830294407662545287231
662,"Divisional Forest Office, Samtse",Q3,Sep,Commercial,standing,Broadleaf Mixed,146.7202668735453840186190846,25159.39722863574957244794170
663,"Divisional Forest Office, Samtse",Q3,Aug,Commercial,standing,Chir Pine,139.7471714507370054305663304,10684.58237266233393982779314
664,"Divisional Forest Office, Samtse",Q3,Jul,Commercial,other,Chir Pine,59.73431664115460310518259348,46903.56755434591178314825826
665,"Divisional Forest Office, Samtse",Q3,Sep,Commercial,other,Cypress,222.2288286318244770026969896,31981.65840799078776418514999
666,"Divisional Forest Office, Samtse",Q3,Sep,Commercial,other,Broadleaf Mixed,327.2674473358116480793060719,9947.939430903416012642072184
667,"Divisional Forest Office, Samtse",Q3,Sep,Commercial,other,Chir Pine,296.7894073912092718128143450,40430.96117516739326520349747
668,"Divisional Forest Office, Samtse",Q3,Aug,Free,timber,Blue Pine,0,0
669,"Divisional Forest Office, Samtse",Q3,Sep,Free,firewood,Hemlock,1.552951105157401205626255861,0
670,"Divisional Forest Office, Samtse",Q3,Sep,Free,firewood,Oak,1.477048894842598794373744139,0
671,"Divisional Forest Office, Sarpang",Q3,Sep,Rural,standing,Broadleaf Mixed,3.239033359600735487260309955,962.8490028490028490028490028
672,"Divisional Forest Office, Sarpang",Q3,Jul,Rural,standing,Chir Pine,265.1889939584975045967953769,642.0838420838420838420838421
673,"Divisional Forest Office, Sarpang",Q3,Sep,Rural,standing,Cypress,45.0719726819017599159443131,1115.067155067155067155067155
674,"Divisional Forest Office, Sarpang",Q3,Jul,Rural,other,Cypress,0,0
675,"Divisional Forest Office, Sarpang",Q3,Aug,Commercial,standing,Broadleaf Mixed,0,0
676,"Divisional Forest Office, Sarpang",Q3,Aug,Commercial,other,Chir Pine,69.99453032440056417489421721,8955.703812763200518302559119
677,"Divisional Forest Office, Sarpang",Q3,Sep,Commercial,other,Cypress,86.40350446638457921955806300,55447.84274052478134110787172
678,"Divisional Forest Office, Sarpang",Q3,Jul,Commercial,other,Broadleaf Mixed,233.1319652092148566055477198,124523.0434467120181405895692
679,"Divisional Forest Office, Sarpang",Q3,Jul,Free,timber,Broadleaf Mixed,38.84540216805414146253818051,0
680,"Divisional Forest Office, Sarpang",Q3,Jul,Free,timber,Chir Pine,35.09459783194585853746181949,0
681,"Divisional Forest Office, Sarpang",Q3,Jul,Free,firewood,Hemlock,674.4377184755733651632705260,0
682,"Divisional Forest Office, Sarpang",Q3,Jul,Free,firewood,Oak,186.1613948333191235399437292,0
683,"Divisional Forest Office, Sarpang",Q3,Jul,Free,firewood,Blue Pine,619.5014493989257396197459289,0
684,"Divisional Forest Office, Sarpang",Q3,Sep,Free,firewood,Hemlock,140.899437292181771677039816,0
685,"Divisional Forest Office, Thimphu",Q3,Sep,Rural,standing,Chir Pine,7.216552692269126641933219693,1943.638253326237360298030867
686,"Divisional Forest Office, Thimphu",Q3,Sep,Rural,standing,Cypress,304.9777920385039606938734583,1557.503354976051091005854178
687,"Divisional Forest Office, Thimphu",Q3,Sep,Rural,standing,Broadleaf Mixed,295.9571011731675523914569337,399.0986599254922831293241086
688,"Divisional Forest Office, Thimphu",Q3,Aug,Rural,standing,Chir Pine,174.1385540960593602727363883,1899.499731772219265566790846
689,"Divisional Forest Office, Thimphu",Q3,Sep,Rural,other,Blue Pine,1.202365058172801831012778943,38.33725490196078431372549020
690,"Divisional Forest Office, Thimphu",Q3,Jul,Rural,other,Hemlock,2.797634941827198168987221057,26.66274509803921568627450980
691,"Divisional Forest Office, Thimphu",Q3,Aug,Commercial,standing,Cypress,33.86021853757702814306587891,4335.055145477449751333142920
692,"Divisional Forest Office, Thimphu",Q3,Sep,Commercial,standing,Broadleaf Mixed,52.18978146242297185693412109,25379.06302388580703363554184
693,"Divisional Forest Office, Thimphu",Q3,Sep,Commercial,other,Blue Pine,315.4604972474600546032314371,17422.08304643536569587558880
694,"Divisional Forest Office, Thimphu",Q3,Sep,Commercial,other,Hemlock,17.07572662578883766727834221,164843.1276000733963418432624
695,"Divisional Forest Office, Thimphu",Q3,Sep,Commercial,other,Oak,115.3627959539900640021483239,40310.78908958386909734479349
696,"Divisional Forest Office, Thimphu",Q3,Jul,Commercial,other,Blue Pine,309.0909801727610437273418968,38821.9120945441120799676705
697,"Divisional Forest Office, Thimphu",Q3,Sep,Free,timber,Broadleaf Mixed,0,0
698,"Divisional Forest Office, Thimphu",Q3,Jul,Free,firewood,Chir Pine,0,0
699,"Divisional Forest Office, Trashigang",Q3,Aug,Rural,standing,Cypress,11.10242160819621235641105247,939.7081282877990836585779739
700,"Divisional Forest Office, Trashigang",Q3,Jul,Rural,standing,Broadleaf Mixed,223.5287550450170754424091897,1583.285253690819616494145596
701,"Divisional Forest Office, Trashigang",Q3,Aug,Rural,standing,Chir Pine,105.9488233467867122011797578,1677.006618021381299847276430
702,"Divisional Forest Office, Trashigang",Q3,Sep,Rural,other,Chir Pine,0,0
703,"Divisional Forest Office, Trashigang",Q3,Aug,Commercial,standing,Cypress,0,0
704,"Divisional Forest Office, Trashigang",Q3,Sep,Commercial,other,Broadleaf Mixed,1.106386190405021670901210581,260.4638307349665924276169265
705,"Divisional Forest Office, Trashigang",Q3,Jul,Commercial,other,Chir Pine,2.913613809594978329098789419,2192.996169265033407572383074
706,"Divisional Forest Office, Trashigang",Q3,Sep,Free,timber,Hemlock,1.351098912270001016570092508,0
707,"Divisional Forest Office, Trashigang",Q3,Sep,Free,timber,Oak,0.608901087729998983429907492,0
708,"Divisional Forest Office, Trashigang",Q3,Jul,Free,firewood,Broadleaf Mixed,0,0
709,"Divisional Forest Office, Tsirang",Q3,Aug,Rural,standing,Chir Pine,104.4705969972108480208889680,1034.270513607530182115817475
710,"Divisional Forest Office, Tsirang",Q3,Sep,Rural,standing,Cypress,110.5154162957687971040294345,454.0699815837937384898710866
711,"Divisional Forest Office, Tsirang",Q3,Jul,Rural,standing,Broadleaf Mixed,56.6439867070203548750815975,351.659504808676079394311438
712,"Divisional Forest Office, Tsirang",Q3,Jul,Rural,other,Broadleaf Mixed,0,0
713,"Divisional Forest Office, Tsirang",Q3,Aug,Commercial,standing,Chir Pine,0,0
714,"Divisional Forest Office, Tsirang",Q3,Sep,Commercial,other,Cypress,22.73576961271102284011916584,61.26706056129985228951255539
715,"Divisional Forest Office, Tsirang",Q3,Sep,Commercial,other,Broadleaf Mixed,14.67423038728897715988083416,24.73293943870014771048744461
716,"Divisional Forest Office, Tsirang",Q3,Sep,Free,timber,Blue Pine,0,0
717,"Divisional Forest Office, Tsirang",Q3,Sep,Free,firewood,Hemlock,0,0
718,"Divisional Forest Office, Wangdue",Q3,Jul,Rural,standing,Oak,14.29125211245967122445844216,50.53188674252447737496692247
719,"Divisional Forest Office, Wangdue",Q3,Aug,Rural,standing,Blue Pine,84.24874788754032877554155784,829.4681132574755226250330775
720,"Divisional Forest Office, Wangdue",Q3,Aug,Rural,other,Chir Pine,0,0
721,"Divisional Forest Office, Wangdue",Q3,Sep,Commercial,standing,Cypress,2.021225377920293174530462666,2831.869709945410104433550487
